"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","photos/25/height","photos/25/id","photos/25/image","photos/25/width","photos/26/height","photos/26/id","photos/26/image","photos/26/width","photos/27/height","photos/27/id","photos/27/image","photos/27/width","photos/28/height","photos/28/id","photos/28/image","photos/28/width","photos/29/height","photos/29/id","photos/29/image","photos/29/width","photos/30/height","photos/30/id","photos/30/image","photos/30/width","photos/31/height","photos/31/id","photos/31/image","photos/31/width","photos/32/height","photos/32/id","photos/32/image","photos/32/width","photos/33/height","photos/33/id","photos/33/image","photos/33/width","photos/34/height","photos/34/id","photos/34/image","photos/34/width","photos/35/height","photos/35/id","photos/35/image","photos/35/width","photos/36/height","photos/36/id","photos/36/image","photos/36/width","photos/37/height","photos/37/id","photos/37/image","photos/37/width","photos/38/height","photos/38/id","photos/38/image","photos/38/width","photos/39/height","photos/39/id","photos/39/image","photos/39/width","photos/40/height","photos/40/id","photos/40/image","photos/40/width","photos/41/height","photos/41/id","photos/41/image","photos/41/width","photos/42/height","photos/42/id","photos/42/image","photos/42/width","photos/43/height","photos/43/id","photos/43/image","photos/43/width","photos/44/height","photos/44/id","photos/44/image","photos/44/width","photos/45/height","photos/45/id","photos/45/image","photos/45/width","photos/46/height","photos/46/id","photos/46/image","photos/46/width","photos/47/height","photos/47/id","photos/47/image","photos/47/width","photos/48/height","photos/48/id","photos/48/image","photos/48/width","photos/49/height","photos/49/id","photos/49/image","photos/49/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
"0","1004257293","en","3386434",,,,,,,,"1536","800248802","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/b2/d3/e2/caption.jpg","2048","1536","800248803","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/b2/d3/e3/caption.jpg","2048","1536","800248804","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/b2/d3/e4/caption.jpg","2048","2048","800248805","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/b2/d3/e5/caption.jpg","1536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/4 Roomassala Road, Unawatuna 80600 Sri Lanka","Unawatuna","Sri Lanka","80600",,"10/4 Roomassala Road",,"3386434","6.027523","Unawatuna, Galle District, Southern Province","80.24257","CoCoBay Unawatuna","1312","4.7","12","11","50","216","1023","https://www.tripadvisor.com/Hotel_Review-g644047-d3386434-Reviews-CoCoBay_Unawatuna-Unawatuna_Galle_District_Southern_Province.html","https://www.facebook.com/CoCobayunawatuna/","2025-04-25","MOBILE","5",,,,,,,,,,,,,,"A perfect end to our visit to Sri Lanka. The rooms are spacious and comfortable, balcony area facing the sea, mini bar and jacuzzi in the bathroom. The food is amazing, the portion size is very generous and the quality is stunning. Great location too with a private beach, kept spotlessly clean. But what makes this hotel stand out is the staff, from the cleaners to the restaurant staff, they are all so attentive and can’t do enough for you, really lovely people. Oh, and winning the tug of war for the new year celebrations was also a bonus!!","Great hotel with amazing staff","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g644047-d3386434-r1004257293-CoCoBay_Unawatuna-Unawatuna_Galle_District_Southern_Province.html",
"0","1003581586","fr","3386434",,,,,,,,"2048","799555585","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a8/40/01/caption.jpg","1536","2048","799555586","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a8/40/02/caption.jpg","1536","2048","799555587","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a8/40/03/caption.jpg","1536","2048","799555588","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a8/40/04/caption.jpg","1536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/4 Roomassala Road, Unawatuna 80600 Sri Lanka","Unawatuna","Sri Lanka","80600",,"10/4 Roomassala Road",,"3386434","6.027523","Unawatuna, Galle District, Southern Province","80.24257","CoCoBay Unawatuna","1312","4.7","12","11","50","216","1023","https://www.tripadvisor.com/Hotel_Review-g644047-d3386434-Reviews-CoCoBay_Unawatuna-Unawatuna_Galle_District_Southern_Province.html","https://www.facebook.com/CoCobayunawatuna/","2025-04-20","MOBILE","5","Siroter un mojito et écoutant les vagues… Attention aux coups de soleil!",,,,,,,,,,,,,"L’hôtel est parfaitement situé, très confortable, à taille humaine avec un service de très grande qualité. On peut y aller les yeux fermés. La plage est accessible depuis l’hôtel et on peut facilement surfer ou faire du bodyboard. Le restaurant est également excellent!","Excellent hôtel!","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g644047-d3386434-r1003581586-CoCoBay_Unawatuna-Unawatuna_Galle_District_Southern_Province.html",
"0","1003450715","nl","3386434",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/4 Roomassala Road, Unawatuna 80600 Sri Lanka","Unawatuna","Sri Lanka","80600",,"10/4 Roomassala Road",,"3386434","6.027523","Unawatuna, Galle District, Southern Province","80.24257","CoCoBay Unawatuna","1312","4.7","12","11","50","216","1023","https://www.tripadvisor.com/Hotel_Review-g644047-d3386434-Reviews-CoCoBay_Unawatuna-Unawatuna_Galle_District_Southern_Province.html","https://www.facebook.com/CoCobayunawatuna/","2025-04-20","OTHER","5","Eet in het hotel ze hebben een heerlijke keuken ","Value","5","Rooms","5","Location","4","Cleanliness","5","Service","5","Sleep Quality","5","Super fijn hotel met een fantastische keuken. Wij verbleven aan het einde van onze vakantie in hotel CoCoBay. Wat een heerlijk hotel met ruime schone kamers, Uitzicht op zee en fantastisch personeel. Het eten in het restaurant van het hotel was heerlijk, En de bediening behulpzaam en belangstellend. Vooral genoten van de adviezen en de tips van de ober Rag. Kortom een hele fijne afsluiting van een fantastische vakantie.","Super fijn hotel met een fantastische keuken","2025-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g644047-d3386434-r1003450715-CoCoBay_Unawatuna-Unawatuna_Galle_District_Southern_Province.html",
"0","1003160935","en","3386434",,,,,,,,"1538","799147709","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a2/06/bd/caption.jpg","2048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/4 Roomassala Road, Unawatuna 80600 Sri Lanka","Unawatuna","Sri Lanka","80600",,"10/4 Roomassala Road",,"3386434","6.027523","Unawatuna, Galle District, Southern Province","80.24257","CoCoBay Unawatuna","1312","4.7","12","11","50","216","1023","https://www.tripadvisor.com/Hotel_Review-g644047-d3386434-Reviews-CoCoBay_Unawatuna-Unawatuna_Galle_District_Southern_Province.html","https://www.facebook.com/CoCobayunawatuna/","2025-04-18","MOBILE","5",,,,,,,,,,,,,,"CocoBay is a lovely owner-managed small hotel with a delightful personal touch. It is set in  a gorgeous tree lined Bay with calm seas and a great view of the Dutch fort at Gaulle. The staff are fantastic and cannot do enough for you; and a particular highlight is the delicious food (a Sri Lankan/Indian/European menu) all of which has been nothing short of perfection. A shady pool, large rooms with extremely comfortable beds and fantastic cleaning and laundry services makes this an extremely relaxing stay for those with young families. Plaudits go to the extremely friendly staff who have a great work ethic and really care about the guests – and who make this place worthy of its high rating.","Beautiful location; great staff and fantastic food","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g644047-d3386434-r1003160935-CoCoBay_Unawatuna-Unawatuna_Galle_District_Southern_Province.html",
"0","1002016740","en","3386434",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/4 Roomassala Road, Unawatuna 80600 Sri Lanka","Unawatuna","Sri Lanka","80600",,"10/4 Roomassala Road",,"3386434","6.027523","Unawatuna, Galle District, Southern Province","80.24257","CoCoBay Unawatuna","1312","4.7","12","11","50","216","1023","https://www.tripadvisor.com/Hotel_Review-g644047-d3386434-Reviews-CoCoBay_Unawatuna-Unawatuna_Galle_District_Southern_Province.html","https://www.facebook.com/CoCobayunawatuna/","2025-04-11","MOBILE","5","Enjoy every minute !",,,,,,,,,,,,,"What a fantastic place to finish our holiday in Sri Lanka. The Hotel has its own beach and also an outdoor pool right outside the restaurant. The room we had was absolutely incredible. One of two very special rooms with a large balcony with a simple Jacuzzi. The suite was enormous and had two seating areas, a large bed, a minibar area, walk in wardrobe area, large bathroom with two sinks. We had three days here and lover every minute. The sunset views from the private beach are beautiful and you can pop across the lagoon carefully to eat at a local Seafood restaurant on the beach. It is a short ride on a Tuk Tuk into Unawatuna town where there are lots of places to eat and drink. The hotel breakfast was lovely and I ate the asri Lankan curry both days, especially enjoying the Dahl and Red Fish Curry.

It was a dreamy place to stay and we would easily go back. The staff were great and could not ask for more. 

Thankyou for making our final days in Sri Lanka so amazing !","Beautiful Place to End our stay in Sri Lanka","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g644047-d3386434-r1002016740-CoCoBay_Unawatuna-Unawatuna_Galle_District_Southern_Province.html",
"0","1001310950","en","3386434",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/4 Roomassala Road, Unawatuna 80600 Sri Lanka","Unawatuna","Sri Lanka","80600",,"10/4 Roomassala Road",,"3386434","6.027523","Unawatuna, Galle District, Southern Province","80.24257","CoCoBay Unawatuna","1312","4.7","12","11","50","216","1023","https://www.tripadvisor.com/Hotel_Review-g644047-d3386434-Reviews-CoCoBay_Unawatuna-Unawatuna_Galle_District_Southern_Province.html","https://www.facebook.com/CoCobayunawatuna/","2025-04-06","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","We spent 10 nights with my family at Coco Bay Hotel. Many thought we were staying in one place too long during our trip, but we don't regret a single second of the time we spent at Cocobay! Great beach! The waves were reasonable, almost a personal lifeguard during the daytime :) Thank you for the surfing lesson! There were no dangerous water creatures. The pool was partly not under the sun, which is important considering traveling with children in Sri Lanka. Great hospitality both in the hotel and in the hotel restaurant! The food, both local and international, offered a taste experience :) You could eat inside the restaurant, on the terrace or even with your toes in the sand on the beach. Our room was large and clean, with a sea view. We were very happy with the room. Location to the city - across the river and you are in Galle. Walking distance to the famous Unawatuna beach (it was too noisy for us). Unfortunately, I didn't remember all the names, but Nishad, Dileepa and Dinesha, please thank everyone once again from our family, aitäh! ISTUTI!","Honor and praise to the Coco Bay staff!","2025-02","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g644047-d3386434-r1001310950-CoCoBay_Unawatuna-Unawatuna_Galle_District_Southern_Province.html",
"0","1001245570","en","3386434",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/4 Roomassala Road, Unawatuna 80600 Sri Lanka","Unawatuna","Sri Lanka","80600",,"10/4 Roomassala Road",,"3386434","6.027523","Unawatuna, Galle District, Southern Province","80.24257","CoCoBay Unawatuna","1312","4.7","12","11","50","216","1023","https://www.tripadvisor.com/Hotel_Review-g644047-d3386434-Reviews-CoCoBay_Unawatuna-Unawatuna_Galle_District_Southern_Province.html","https://www.facebook.com/CoCobayunawatuna/","2025-04-05","MOBILE","5",,,,,,,,,,,,,,"My wife and I stayed at this lovely hotel for 6 nights in a pool suite facing the ocean.
The hotel has its own private beach as the main beach is separated by a river that flows directly into the sea.
The ensures no passers by and allows the feel of peace and tranquility.
The hotel has excellent facilities and the food provided at the resort was from the menu, which was a welcome change from the normal buffet style.
One of the wait staff Raj was a joy to have assist us both and always was very professional. 
I would recommend this hotel strongly.
as the staff at a hotel can make or break your stay and all staff were excellent.","Private beach paradise!","2025-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g644047-d3386434-r1001245570-CoCoBay_Unawatuna-Unawatuna_Galle_District_Southern_Province.html",
"0","1000106602","en","3386434",,,,,,,,"1600","796267197","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/76/12/bd/caption.jpg","1200","1200","796267198","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/76/12/be/caption.jpg","1600","1200","796267199","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/76/12/bf/caption.jpg","1600","1600","796267201","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/76/12/c1/caption.jpg","1200","1200","796267202","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/76/12/c2/caption.jpg","1600","1536","796267203","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/76/12/c3/caption.jpg","2048","2048","796267204","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/76/12/c4/caption.jpg","1536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/4 Roomassala Road, Unawatuna 80600 Sri Lanka","Unawatuna","Sri Lanka","80600",,"10/4 Roomassala Road",,"3386434","6.027523","Unawatuna, Galle District, Southern Province","80.24257","CoCoBay Unawatuna","1312","4.7","12","11","50","216","1023","https://www.tripadvisor.com/Hotel_Review-g644047-d3386434-Reviews-CoCoBay_Unawatuna-Unawatuna_Galle_District_Southern_Province.html","https://www.facebook.com/CoCobayunawatuna/","2025-03-28","MOBILE","5",,,,,,,,,,,,,,"The 4 day culmination of our3 week Sri lankan trip , what a choice. We loved this hotel great location, basically private beach, incredible staff, great food and absolutely perfect final choice.
Nothing was too much trouble for the attentive friendly staff. Brilliant food, highly recommend the private beach bbq. The best sunset view . Close to the amazing forte.
Loved could have stayed here an extra ‘unwind week’ .","Great final hotel","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g644047-d3386434-r1000106602-CoCoBay_Unawatuna-Unawatuna_Galle_District_Southern_Province.html",
"0","1000085058","en","3386434",,,,,,,,"2048","796246943","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/75/c3/9f/caption.jpg","1152","2048","796246942","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/75/c3/9e/caption.jpg","1536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/4 Roomassala Road, Unawatuna 80600 Sri Lanka","Unawatuna","Sri Lanka","80600",,"10/4 Roomassala Road",,"3386434","6.027523","Unawatuna, Galle District, Southern Province","80.24257","CoCoBay Unawatuna","1312","4.7","12","11","50","216","1023","https://www.tripadvisor.com/Hotel_Review-g644047-d3386434-Reviews-CoCoBay_Unawatuna-Unawatuna_Galle_District_Southern_Province.html","https://www.facebook.com/CoCobayunawatuna/","2025-03-27","MOBILE","5",,,,,,,,,,,,,,"We have stayed five nights at cocobay. And booked another 6 nights. We are currently staying at this wonderful place. If you are looking for a place to stay. Book here. It offers a relaxing and comfortable experience. With a private beach and calm seas. 
The staff are perfect and super welcoming and friendly. 10/10 would give more if possible. We love it here. Kim and Lene","The perfect place","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g644047-d3386434-r1000085058-CoCoBay_Unawatuna-Unawatuna_Galle_District_Southern_Province.html",
"0","999883197","en","3386434",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/4 Roomassala Road, Unawatuna 80600 Sri Lanka","Unawatuna","Sri Lanka","80600",,"10/4 Roomassala Road",,"3386434","6.027523","Unawatuna, Galle District, Southern Province","80.24257","CoCoBay Unawatuna","1312","4.7","12","11","50","216","1023","https://www.tripadvisor.com/Hotel_Review-g644047-d3386434-Reviews-CoCoBay_Unawatuna-Unawatuna_Galle_District_Southern_Province.html","https://www.facebook.com/CoCobayunawatuna/","2025-03-26","OTHER","5",,,,,,,,,,,,,,"The staff were amazing and the welcome wonderful. There is a great selection and quality of food and the views from our room across the water were wonderful. We would thoroughly recommend a stay at this hotel. The pool was crystal clear with plenty of  sun loungers at the private beach.","Wonderful hotel with exceptional service","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g644047-d3386434-r999883197-CoCoBay_Unawatuna-Unawatuna_Galle_District_Southern_Province.html",
"0","1003674940","en","1186379",,,,,,,,"3024","799642694","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a9/94/46/caption.jpg","4032","4032","799642695","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a9/94/47/caption.jpg","3024","4032","799642696","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a9/94/48/caption.jpg","3024","4032","799642697","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a9/94/49/caption.jpg","3024","4032","799642698","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a9/94/4a/caption.jpg","3024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B416 - Elkaduwa Road, Elkaduwa 21012 Sri Lanka","Elkaduwa","Sri Lanka","21012",,"B416 - Elkaduwa Road",,"1186379","7.429358","Elkaduwa, Central Province","80.684395","Ashburnham Estate","353","4.8","1","3","8","38","303","https://www.tripadvisor.com/Hotel_Review-g1193319-d1186379-Reviews-Ashburnham_Estate-Elkaduwa_Central_Province.html","http://toniclankacollection.com/property/ashburnham-estate/","2025-04-21","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","My daughter & I spent three delightful days at this unique hotel. Ashburnham offers a rare combination of attentive service combined with homely charm. Vish and the team could not have been more friendly, we look forward to visiting again.","A delightful Easter getaway!","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g1193319-d1186379-r1003674940-Ashburnham_Estate-Elkaduwa_Central_Province.html",
"0","985089369","en","1186379",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B416 - Elkaduwa Road, Elkaduwa 21012 Sri Lanka","Elkaduwa","Sri Lanka","21012",,"B416 - Elkaduwa Road",,"1186379","7.429358","Elkaduwa, Central Province","80.684395","Ashburnham Estate","353","4.8","1","3","8","38","303","https://www.tripadvisor.com/Hotel_Review-g1193319-d1186379-Reviews-Ashburnham_Estate-Elkaduwa_Central_Province.html","http://toniclankacollection.com/property/ashburnham-estate/","2024-12-16","OTHER","5",,,,,,,,,,,,,,"We stayed for 3 nights at Ashburnham Estate on our travels across Sri Lanka and throughly enjoyed this beautifully situated and elegantly decorated former tea planters bungalow, with outstanding views over the Knuckles mountains.
The wonderful staff were amazing, from manager Roshane, Vish who was so attentive, chef Hasita who created the most delicious rice and curry and the lovely ladies who fussed over us, to the concerned gardeners who helped remove leeches from our feet!!!
It was an extremely tranquil place, which we surprisingly had to ourselves, and ideal for watching the birdlife feeding off the Flame tree as we had breakfast 
 The walk up to One Tree Hill was filled with laughter and conversation with ever-smiling tea pickers and villagers and the view from the top, breathtaking.
The pool was ideal for an afternoon chill after a long walk.
We have promised to return next year for a cookery lesson with Hasita and a tour of the tea plantation.
Our thanks again to Roshane and his excellent team!!!","Excellent location with breathtaking views, delicious food and attentive staff!","2024-12","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g1193319-d1186379-r985089369-Ashburnham_Estate-Elkaduwa_Central_Province.html",
"0","984837468","en","1186379",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B416 - Elkaduwa Road, Elkaduwa 21012 Sri Lanka","Elkaduwa","Sri Lanka","21012",,"B416 - Elkaduwa Road",,"1186379","7.429358","Elkaduwa, Central Province","80.684395","Ashburnham Estate","353","4.8","1","3","8","38","303","https://www.tripadvisor.com/Hotel_Review-g1193319-d1186379-Reviews-Ashburnham_Estate-Elkaduwa_Central_Province.html","http://toniclankacollection.com/property/ashburnham-estate/","2024-12-14","MOBILE","4",,,,,,,,,,,,,,"This is a great place to recharge if you’ve been on the go for a while. It’s secluded and very quiet. I think there’s only 6 guest rooms so you’ll have all the peace you need.

The rooms are probably a bit ….rustic, and conveniences like fridge, A/C, tea and coffee facilities aren’t provided.

That said the staff are fantastic and will bend over backwards for you. Are special shout out to Vish. He goes above and beyond to please.

Oh, and the food was exceptional.","Great place to unwind","2024-12","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g1193319-d1186379-r984837468-Ashburnham_Estate-Elkaduwa_Central_Province.html",
"0","959727639","en","1186379",,,,,,,,"2208","752694106","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/dd/33/5a/caption.jpg","1242",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B416 - Elkaduwa Road, Elkaduwa 21012 Sri Lanka","Elkaduwa","Sri Lanka","21012",,"B416 - Elkaduwa Road",,"1186379","7.429358","Elkaduwa, Central Province","80.684395","Ashburnham Estate","353","4.8","1","3","8","38","303","https://www.tripadvisor.com/Hotel_Review-g1193319-d1186379-Reviews-Ashburnham_Estate-Elkaduwa_Central_Province.html","http://toniclankacollection.com/property/ashburnham-estate/","2024-07-15","OTHER","5","Go to the waterfall ","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","The service here was nothing short of incredible. The service from Vish especially was fantastic, he was always smiling and very fast with the food. Really enjoyed my stay here and Vish made sure to make us feel 100% comfortable and happy there. Highly recommend coming here. Additionally the waterfall nearby is a must to go.","I stayed for two nights and really enjoyed it. I went down to the waterfall and it was great","2024-07","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g1193319-d1186379-r959727639-Ashburnham_Estate-Elkaduwa_Central_Province.html",
