"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","photos/25/height","photos/25/id","photos/25/image","photos/25/width","photos/26/height","photos/26/id","photos/26/image","photos/26/width","photos/27/height","photos/27/id","photos/27/image","photos/27/width","photos/28/height","photos/28/id","photos/28/image","photos/28/width","photos/29/height","photos/29/id","photos/29/image","photos/29/width","photos/30/height","photos/30/id","photos/30/image","photos/30/width","photos/31/height","photos/31/id","photos/31/image","photos/31/width","photos/32/height","photos/32/id","photos/32/image","photos/32/width","photos/33/height","photos/33/id","photos/33/image","photos/33/width","photos/34/height","photos/34/id","photos/34/image","photos/34/width","photos/35/height","photos/35/id","photos/35/image","photos/35/width","photos/36/height","photos/36/id","photos/36/image","photos/36/width","photos/37/height","photos/37/id","photos/37/image","photos/37/width","photos/38/height","photos/38/id","photos/38/image","photos/38/width","photos/39/height","photos/39/id","photos/39/image","photos/39/width","photos/40/height","photos/40/id","photos/40/image","photos/40/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
"0","1000669138","en","26226338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64, Peddlers Street, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"64, Peddlers Street",,"26226338","6.02614","Galle, Galle District, Southern Province","80.21749","The Merchant Galle Fort","367","4.8","5","4","5","20","333","https://www.tripadvisor.com/Hotel_Review-g297896-d26226338-Reviews-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html","http://themerchantgallefort.com/","2025-04-01","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","4","The Merchant is a lovely small hotel, situated inside Galle fort and in the hustle and bustle of the town.  We stayed for 5 nights. The room was comfortable and clean with excellent air conditioning which was good as Galle was very hot!
The breakfast was delicious. All the staff were helpful and welcoming.
We really enjoyed our stay.","Lovely boutique hotel.","2025-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297896-d26226338-r1000669138-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html",
"0","999189638","en","26226338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64, Peddlers Street, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"64, Peddlers Street",,"26226338","6.02614","Galle, Galle District, Southern Province","80.21749","The Merchant Galle Fort","367","4.8","5","4","5","20","333","https://www.tripadvisor.com/Hotel_Review-g297896-d26226338-Reviews-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html","http://themerchantgallefort.com/","2025-03-22","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","I came to Galle a night sooner than expected having cut short my stay at Weligama. The Merchant was, therefore, booked last minute and only for one night as had other accommodation booked already in Galle for later date but which was  full for my early arrival. I am so glad it was because really enjoyed stay at The Merchant. It is an old building with outside courtyard dining ( accepts walk ins). The welcome was very warm with a lovely welcome drink provided .

The hotel is in the Main Street of Galle Fort but it is hard for any accomodation in Galle Fort to be anywhere other than convenient . The Fort is very busy with tourists during the day but the room and hotel is quiet, without the huge tourist groups which featured at other hotels at which I stayed. 

The room was not that large but had an outdoor balcony .   The bed was very comfortable. Everything you could need- Filtered water , coffee and tea provided and refilled on request. Toiletries were good including the provision of a lovely smelling anti- Mosi cream. 

Breakfast was gorgeous and relaxed though the coffee was too strong for even me to drink. Ate here for lunch and on pricier side as you might Expect from a quality hotel but there are loads of places around at which to eat. 

I would recommend.","Great breakfast . Relaxing stay.","2025-02","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297896-d26226338-r999189638-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html",
"0","999097595","en","26226338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64, Peddlers Street, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"64, Peddlers Street",,"26226338","6.02614","Galle, Galle District, Southern Province","80.21749","The Merchant Galle Fort","367","4.8","5","4","5","20","333","https://www.tripadvisor.com/Hotel_Review-g297896-d26226338-Reviews-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html","http://themerchantgallefort.com/","2025-03-21","OTHER","5",,"Value","4","Rooms","5","Location","5","Cleanliness","4","Service","4","Sleep Quality","5","ロケーション、サービス、お部屋、とても良かったです！

Thank you for providing good services and Ameen is very friendly then he is the best hotel staff!! I really appreciate to him!","Awesome stay","2025-03","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g297896-d26226338-r999097595-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html",
"0","998160214","en","26226338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64, Peddlers Street, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"64, Peddlers Street",,"26226338","6.02614","Galle, Galle District, Southern Province","80.21749","The Merchant Galle Fort","367","4.8","5","4","5","20","333","https://www.tripadvisor.com/Hotel_Review-g297896-d26226338-Reviews-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html","http://themerchantgallefort.com/","2025-03-14","OTHER","5","Fabulous hotel in an historical city.","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","We stayed 2 nights as part of our tour through Sri-lanka, sadly for us was just not long enough. The hotel is situated for easy access to the fascinating Fort area which has so much history. We were fortunate to have a local guide who gave us a walking tour for a couple of hours. 
The hotel is situated to wander around the streets and shops. We had evening meal which was lovely and surroundings full of ambience. The breakfasts were superb with menu cards which was so refreshing after several hotel buffets. All the staff were extremely pleasant, attentive without being intrusive.
 Loved our room with balcony overlooking the courtyard. The welcome drink was delicious, I wish I'd made a note of the ingredients along with the name of the gorgeous lemongrass body lotion in our bathroom. 
We absolutely loved our stay,would highly recommend and was very sad to leave. 
I hope that one day we will return to sri-lanka and have the opportunity to stay again.
Thank you to everyone.","Beautiful hotel","2025-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297896-d26226338-r998160214-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html",
"0","998096981","en","26226338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64, Peddlers Street, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"64, Peddlers Street",,"26226338","6.02614","Galle, Galle District, Southern Province","80.21749","The Merchant Galle Fort","367","4.8","5","4","5","20","333","https://www.tripadvisor.com/Hotel_Review-g297896-d26226338-Reviews-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html","http://themerchantgallefort.com/","2025-03-13","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Only one night here. In an excellent location within the fort. Beautiful room, staff very helpful and food good. Enjoyed being central and having restaurants and shops close by.  Would recommend staying longer than one night in Galle as lots to see and do.","Great centrally located hotel","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297896-d26226338-r998096981-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html",
"0","997225783","en","26226338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64, Peddlers Street, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"64, Peddlers Street",,"26226338","6.02614","Galle, Galle District, Southern Province","80.21749","The Merchant Galle Fort","367","4.8","5","4","5","20","333","https://www.tripadvisor.com/Hotel_Review-g297896-d26226338-Reviews-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html","http://themerchantgallefort.com/","2025-03-09","MOBILE","4",,,,,,,,,,,,,,"We only stayed here for one night but would have happily stayed longer. This was once a magnificent merchant’s house dating back to 1710 that has been converted into a modern and comfortable hotel. Our room was spacious, well furnished with a small balcony overlooking the roof at the front of the hotel. 

As with everywhere in Sri Lanka we had a warm welcome notwithstanding we were only there for one night. Their restaurant is open to the public with seating both inside and out and the food was very good - especially the breakfast which is ordered and served at the table..so no buffet breakfast! Hurrah! 

Centrally located in this fascinating World Heritage Site it’s perfect for wandering the historic streets and along the wall of the fort.","Magnificent old Merchant’s House","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297896-d26226338-r997225783-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html",
"0","996388718","en","26226338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64, Peddlers Street, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"64, Peddlers Street",,"26226338","6.02614","Galle, Galle District, Southern Province","80.21749","The Merchant Galle Fort","367","4.8","5","4","5","20","333","https://www.tripadvisor.com/Hotel_Review-g297896-d26226338-Reviews-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html","http://themerchantgallefort.com/","2025-03-02","OTHER","5",,"Value","5","Location","5","Service","5",,,,,,,"We went to dinner at the Merchant to celebrate our 5th wedding anniversary. Food and service were amazing! Our server Rizwan was fantastic. He gave great food recommendations, top notch wine reco as well. Did not steer us wrong everything was amazing! Would recommend this restaurant based on the food and service to anyone visiting Galle. Perfect date night as well. Big thanks to Rizwan.","Great restaurant, service and amazing food!","2025-03","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297896-d26226338-r996388718-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html",
"0","995127200","en","26226338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64, Peddlers Street, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"64, Peddlers Street",,"26226338","6.02614","Galle, Galle District, Southern Province","80.21749","The Merchant Galle Fort","367","4.8","5","4","5","20","333","https://www.tripadvisor.com/Hotel_Review-g297896-d26226338-Reviews-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html","http://themerchantgallefort.com/","2025-02-23","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","I simply don’t know where to begin in the fantastic review of this brilliant hotel. The manager Chamika deserves so much credit for his management of this hotel. Its venue, its service, its food, its drink, its overall value for money is just brilliant. Yes, we were upgraded to a superb room and facilities, but the hotel overall was just world class. We ate lunch, two breakfasts, and due to a power cut during our stay, we had room service which was just fantastic. 

This was the last hotel at the end of our 11 days stay in Sri Lanka and what a way to round it all off. The city is steeped in history, as is this wonderful hotel. 

Our whole experience of this amazing hotel will be remembered forever. Thank you, Chamika and your whole team, for their excellence, service, skills and friendly nature. We will come back and stay with you as soon as we can.","The Merchant Galle Fort - Simply World Class","2025-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297896-d26226338-r995127200-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html",
"0","994971045","en","26226338",,,,,,,,"2048","788206363","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/fb/13/1b/caption.jpg","1536","2048","788206364","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/fb/13/1c/caption.jpg","1536","2048","788206366","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/fb/13/1e/caption.jpg","1536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64, Peddlers Street, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"64, Peddlers Street",,"26226338","6.02614","Galle, Galle District, Southern Province","80.21749","The Merchant Galle Fort","367","4.8","5","4","5","20","333","https://www.tripadvisor.com/Hotel_Review-g297896-d26226338-Reviews-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html","http://themerchantgallefort.com/","2025-02-22","MOBILE","5",,,,,,,,,,,,,,"This was a very pleasant stay. The room was small, but you expect that in a town. Our room had an outside seating area which was very pleasant. The location is central and convenient for everywhere within the Ramparts of Galle. 

The drinks and cake were excellent and breakfast was great. The other food looked good, but we ate out. 

The team were all very friendly, and attentive and made a point of remembering your preferences. 

One slight downside is that on two of our three days, we were awoken at 06:15 by a very noisy 'gulley sucker' cleaning the hotel drains for 30-40 minutes. I don't know if this happens every other day!","Smart, simple hotel. Great location. Lovely team","2025-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297896-d26226338-r994971045-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html",
"0","993956866","en","26226338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64, Peddlers Street, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"64, Peddlers Street",,"26226338","6.02614","Galle, Galle District, Southern Province","80.21749","The Merchant Galle Fort","367","4.8","5","4","5","20","333","https://www.tripadvisor.com/Hotel_Review-g297896-d26226338-Reviews-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html","http://themerchantgallefort.com/","2025-02-14","OTHER","5",,"Value","4","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","A well run stylish hotel set in a central position allowing for quick forays into the Fort. Exceptionally polite and welcoming reception ladies dressed beautifully in matching saris. Ravindu was an attentive waiter and served us our best breakfasts in Sri Lanka. Our room was very luxurious.","A stylish, welcoming and spoiling hotel.","2025-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297896-d26226338-r993956866-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html",
"0","993681674","en","26226338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64, Peddlers Street, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"64, Peddlers Street",,"26226338","6.02614","Galle, Galle District, Southern Province","80.21749","The Merchant Galle Fort","367","4.8","5","4","5","20","333","https://www.tripadvisor.com/Hotel_Review-g297896-d26226338-Reviews-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html","http://themerchantgallefort.com/","2025-02-12","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Fantastic location, excellent service, delicious food. Lovely airy room.

Also, a gold star for their laundry service - it's 1st class! They got food stains out of my dress and returned our clothes the next day - spotless, smelling divine & with a smile!","Great service and delicious food","2025-02","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g297896-d26226338-r993681674-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html",
"0","992202444","fr","26226338",,,,,,,,"2048","784439918","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/c1/9a/6e/caption.jpg","1536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64, Peddlers Street, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"64, Peddlers Street",,"26226338","6.02614","Galle, Galle District, Southern Province","80.21749","The Merchant Galle Fort","367","4.8","5","4","5","20","333","https://www.tripadvisor.com/Hotel_Review-g297896-d26226338-Reviews-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html","http://themerchantgallefort.com/","2025-02-04","MOBILE","5",,,,,,,,,,,,,,"Très bel hôtel situé au cœur du fort de Galle
Un accueil chaleureux 
Un hôtel qui date du 17e rénové de façon élégante sans touché à l’histoire 
Une chambre magnifique avec balcon et grande douche 
Un petit déjeuner raffiné et d’un goût délicieux 
Explosion de saveur 
Une équipe toujours souriante et aux petits soins 
Rien à dire au top ! 
Le must serait une piscine comme l’hôtel d’à côté !","Charmant et accueillant","2025-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297896-d26226338-r992202444-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html",
"0","992158727","en","26226338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64, Peddlers Street, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"64, Peddlers Street",,"26226338","6.02614","Galle, Galle District, Southern Province","80.21749","The Merchant Galle Fort","367","4.8","5","4","5","20","333","https://www.tripadvisor.com/Hotel_Review-g297896-d26226338-Reviews-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html","http://themerchantgallefort.com/","2025-02-03","MOBILE","5",,,,,,,,,,,,,,"Beautifully designed hotel; incorporation traditional & modern.
Excellent modern rooms & facilities; including Netflix.
Great food, friendly helpful staff & superb central location.
Just a shame there is no swimming pool.
Wi-Fi throughout.
This is a great choice when staying in the Fort area. Highly recommended !!!","EXCELLENT !!!","2025-01","SOLO","https://www.tripadvisor.com/ShowUserReviews-g297896-d26226338-r992158727-The_Merchant_Galle_Fort-Galle_Galle_District_Southern_Province.html",
