"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","photos/25/height","photos/25/id","photos/25/image","photos/25/width","photos/26/height","photos/26/id","photos/26/image","photos/26/width","photos/27/height","photos/27/id","photos/27/image","photos/27/width","photos/28/height","photos/28/id","photos/28/image","photos/28/width","photos/29/height","photos/29/id","photos/29/image","photos/29/width","photos/30/height","photos/30/id","photos/30/image","photos/30/width","photos/31/height","photos/31/id","photos/31/image","photos/31/width","photos/32/height","photos/32/id","photos/32/image","photos/32/width","photos/33/height","photos/33/id","photos/33/image","photos/33/width","photos/34/height","photos/34/id","photos/34/image","photos/34/width","photos/35/height","photos/35/id","photos/35/image","photos/35/width","photos/36/height","photos/36/id","photos/36/image","photos/36/width","photos/37/height","photos/37/id","photos/37/image","photos/37/width","photos/38/height","photos/38/id","photos/38/image","photos/38/width","photos/39/height","photos/39/id","photos/39/image","photos/39/width","photos/40/height","photos/40/id","photos/40/image","photos/40/width","photos/41/height","photos/41/id","photos/41/image","photos/41/width","photos/42/height","photos/42/id","photos/42/image","photos/42/width","photos/43/height","photos/43/id","photos/43/image","photos/43/width","photos/44/height","photos/44/id","photos/44/image","photos/44/width","photos/45/height","photos/45/id","photos/45/image","photos/45/width","photos/46/height","photos/46/id","photos/46/image","photos/46/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
"0","999842232","nl","19126810",,"Owner","1000742914","en","2025-04-01","Farzaan Jabir","It is very satisfying to see very good reviews. Our resort truly stands out to be an amazing place to our guest and normally they all conclude that is it truly a paradise.","1152","795982428","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/71/ba/5c/caption.jpg","2048","1152","795982429","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/71/ba/5d/caption.jpg","2048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kirawanagama Road Lower Blackwood, Nikapotha, Beragala 71622 Sri Lanka","Beragala","Sri Lanka","71622",,"Kirawanagama Road","Lower Blackwood, Nikapotha","19126810","6.75395","Beragala, Uva Province","80.92218","Dream Cliff Mountain Resort","210","4.7","6","3","9","18","174","https://www.tripadvisor.com/Hotel_Review-g1961272-d19126810-Reviews-Dream_Cliff_Mountain_Resort-Beragala_Uva_Province.html","http://www.dreamcliffresort.com","2025-03-25","MOBILE","5",,,,,,,,,,,,,,"Dit is werkelijk een pareltje.
Adembenemend uitzicht vanuit de mooi ingerichte bungalows.  Van op je privé terras heerlijk genieten van de prachtige natuur. Het personeel is supervriendelijk en doen er echt alles aan om het verblijf onvergetelijk te maken. Voor de verjaardag van mijn man werd de ontbijttafel, onze kamer en de tafel bij het diner mooi versierd. 
Kortweg dit resort is een klein paradijs","Paradijs","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g1961272-d19126810-r999842232-Dream_Cliff_Mountain_Resort-Beragala_Uva_Province.html",
"0","999795240","en","19126810",,"Owner","1000743050","en","2025-04-01","Farzaan Jabir","Thank you Stephlaw for your time to write a truly amazing review. The location is definity the best to build a world class resort as Dream Cliff. Our staff and our services will always be there for any of our guest and thank you for peaking highly of our staff.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kirawanagama Road Lower Blackwood, Nikapotha, Beragala 71622 Sri Lanka","Beragala","Sri Lanka","71622",,"Kirawanagama Road","Lower Blackwood, Nikapotha","19126810","6.75395","Beragala, Uva Province","80.92218","Dream Cliff Mountain Resort","210","4.7","6","3","9","18","174","https://www.tripadvisor.com/Hotel_Review-g1961272-d19126810-Reviews-Dream_Cliff_Mountain_Resort-Beragala_Uva_Province.html","http://www.dreamcliffresort.com","2025-03-25","MOBILE","5",,,,,,,,,,,,,,"This hotel is simply incredible. It is in the most stunning location. We spent two nights here but wish we could have stayed longer. The staff were so friendly and helpful. Food was delicious. The setting, views and bird life was simply breathtaking. Would love to return.","Wow","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g1961272-d19126810-r999795240-Dream_Cliff_Mountain_Resort-Beragala_Uva_Province.html",
"0","998571110","en","19126810",,"Owner","1000743289","en","2025-04-01","Farzaan Jabir","It is best to book the King Beehives for 3 people as there is plenty of room. Our resort is more of a relaxing resort with plenty of mountains and nature to gaze.  You can also spend your time in one of the 2 infinity pools overlooking the mountain ranges. If anyone wants to see many of the excursions or other locations it very simple as the resort can organize this easily. It is off course a small drive to these locations.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kirawanagama Road Lower Blackwood, Nikapotha, Beragala 71622 Sri Lanka","Beragala","Sri Lanka","71622",,"Kirawanagama Road","Lower Blackwood, Nikapotha","19126810","6.75395","Beragala, Uva Province","80.92218","Dream Cliff Mountain Resort","210","4.7","6","3","9","18","174","https://www.tripadvisor.com/Hotel_Review-g1961272-d19126810-Reviews-Dream_Cliff_Mountain_Resort-Beragala_Uva_Province.html","http://www.dreamcliffresort.com","2025-03-17","OTHER","5","Stay longer if you can, to get the best from this hotel, great location you will not want to miss","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Very unique hotel, with a unique experience.   Rooms were very interesting plenty of room for 3 adults very secluded location and lots of privacy, lovely pool and dining area with a great view.   Would go again and stay longer.   But the location is very way out you would need a car and a driver to get you there and get you around to see sights.  Again a relaxing resort with special views of the surrounding areas.","A unique experience","2025-02","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g1961272-d19126810-r998571110-Dream_Cliff_Mountain_Resort-Beragala_Uva_Province.html",
"0","998505199","en","19126810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kirawanagama Road Lower Blackwood, Nikapotha, Beragala 71622 Sri Lanka","Beragala","Sri Lanka","71622",,"Kirawanagama Road","Lower Blackwood, Nikapotha","19126810","6.75395","Beragala, Uva Province","80.92218","Dream Cliff Mountain Resort","210","4.7","6","3","9","18","174","https://www.tripadvisor.com/Hotel_Review-g1961272-d19126810-Reviews-Dream_Cliff_Mountain_Resort-Beragala_Uva_Province.html","http://www.dreamcliffresort.com","2025-03-17","MOBILE","5",,,,,,,,,,,,,,"Wow. Simply our favourite hotel during our island trip around Sri Lanka. The rooms are amazing and the shower the best I have ever had. We stayed half board and could not fault any of the food or the choices. The views and the pool are simply the best. The staff the friendliest we encountered and could not do enough for us. Highly recommend this hotel.","Wow","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g1961272-d19126810-r998505199-Dream_Cliff_Mountain_Resort-Beragala_Uva_Province.html",
"0","998238202","fr","19126810",,"Owner","1000743416","en","2025-04-01","Farzaan Jabir","Thank you Oliver for the great review. You said it all and hope to see you soon in Sri Lanka.","1536","794460973","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/5a/83/2d/caption.jpg","2048","2048","794460974","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/5a/83/2e/caption.jpg","1536","1536","794460975","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/5a/83/2f/caption.jpg","2048","2048","794460976","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/5a/83/30/caption.jpg","1536","1986","794460977","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/5a/83/31/caption.jpg","2048","2048","794460978","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/5a/83/32/caption.jpg","1860","1536","794460979","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/5a/83/33/caption.jpg","2048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kirawanagama Road Lower Blackwood, Nikapotha, Beragala 71622 Sri Lanka","Beragala","Sri Lanka","71622",,"Kirawanagama Road","Lower Blackwood, Nikapotha","19126810","6.75395","Beragala, Uva Province","80.92218","Dream Cliff Mountain Resort","210","4.7","6","3","9","18","174","https://www.tripadvisor.com/Hotel_Review-g1961272-d19126810-Reviews-Dream_Cliff_Mountain_Resort-Beragala_Uva_Province.html","http://www.dreamcliffresort.com","2025-03-15","MOBILE","5",,,,,,,,,,,,,,"Nous avons été très surpris par les derniers avis postés sur cet hôtel.
Une affaire de goût, en effet…
Pour notre part, nous avons à peu près tout apprécié ici: l’accueil bien sûr, la vue époustouflante sur la vallée et les collines environnantes mais aussi la décoration de l’hôtel et du bungalow (on peut ne pas aimer le Bleu de Klein),  et l’originalité de cette salle de bain. Alors, c’est vrai qu’il y a un petit problème d’intimité et que la cloison séparant chambre et salle de bain gagnerait à être étendue jusqu’au plafond car en plus, les sons sont amplifiés par la configuration bungalow. La cuisine, loin d’être infecte, est goûteuse, surtout les spécialités sri-lankaises.
La bouteille d’eau pétillante de 37 cl est facturée 350 Rs soit environ 1,2 €, les cocktails environ 8€, les petits pain (qu’il faut réclamer car ils ne les portent pas spontanément) sont délicieux, servis chaud avec du beurre salé.
Le repas d’hier soir était un grand moment, agrémenté en outre d’un accompagnement musical sous la forme d’un joueur de flûte dispensant une musique très zen.
Le petit-déjeuner sri-lankais est excellent, généreux et équilibré. Si vous préférez, un petit déjeuner continental est proposé, qui est très correct.
La piscine à débordement est superbe, exposée plein sud et s’ouvrant sur le paysage grandiose de la vallée, et suffisamment grande pour qu’on puisse nager sans atteindre le bord opposé au bout de 10 ou 12 brasses.
N.B: À notre arrivée à hier, notre guide et notre chauffeur ont eu droit comme nous à une serviette et une boisson rafraîchissantes.","Une affaire de goût ? Certainement !","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g1961272-d19126810-r998238202-Dream_Cliff_Mountain_Resort-Beragala_Uva_Province.html",
"1","998013653","en","19126810",,"Owner","1000743500","en","2025-04-01","Farzaan Jabir","Thank you Janet for the beautiful review.  Our resort caters to people who want to relax and enjoy nature.
","5712","793926457","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/52/5b/39/caption.jpg","4284","5712","793926456","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/52/5b/38/caption.jpg","4284",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kirawanagama Road Lower Blackwood, Nikapotha, Beragala 71622 Sri Lanka","Beragala","Sri Lanka","71622",,"Kirawanagama Road","Lower Blackwood, Nikapotha","19126810","6.75395","Beragala, Uva Province","80.92218","Dream Cliff Mountain Resort","210","4.7","6","3","9","18","174","https://www.tripadvisor.com/Hotel_Review-g1961272-d19126810-Reviews-Dream_Cliff_Mountain_Resort-Beragala_Uva_Province.html","http://www.dreamcliffresort.com","2025-03-13","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","This is truly a hidden gem! The setting is absolutely jaw dropping beautiful in every light. The rooms were well equipped and the terrace - all with uninterrupted views was stunning.  The hotel is slightly isolated but a couple of nights here to relax was amazing after the busy Kandy. The food was great and not too expensive.  All the staff were really friendly and helpful. Would strongly recommend this beautiful hotel.","Wonderful relaxing stay","2025-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g1961272-d19126810-r998013653-Dream_Cliff_Mountain_Resort-Beragala_Uva_Province.html",
"0","997130896","en","19126810",,"Owner","1000743601","en","2025-04-01","Farzaan Jabir","Thank you and you said it all. Dream Cliff is an amazing place to be on any visit to Sri Lanka.","1536","792605589","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/3e/33/95/caption.jpg","2048","2048","792605590","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/3e/33/96/caption.jpg","1536","2048","792605591","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/3e/33/97/caption.jpg","1536","1536","792605592","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/3e/33/98/caption.jpg","2048","1536","792605593","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/3e/33/99/caption.jpg","2048","1536","792605594","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/3e/33/9a/caption.jpg","2048","1450","792605595","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/3e/33/9b/caption.jpg","2048","1536","792605597","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/3e/33/9d/caption.jpg","2048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kirawanagama Road Lower Blackwood, Nikapotha, Beragala 71622 Sri Lanka","Beragala","Sri Lanka","71622",,"Kirawanagama Road","Lower Blackwood, Nikapotha","19126810","6.75395","Beragala, Uva Province","80.92218","Dream Cliff Mountain Resort","210","4.7","6","3","9","18","174","https://www.tripadvisor.com/Hotel_Review-g1961272-d19126810-Reviews-Dream_Cliff_Mountain_Resort-Beragala_Uva_Province.html","http://www.dreamcliffresort.com","2025-03-08","MOBILE","5","Added menu to pics",,,,,,,,,,,,,"You are made to feel special from the moment you arrive, sat in reception looking out across the mountains. You really do feel that you are up in the clouds. The walk to the room is a stroll through paradise with fresh bananas hanging ready to pick. You arrive at your room (shaped like a beehive that faces the vast horizon (visible from your bed or deck) A wonder to the infinity pool and open plan restaurant. The food and drinks are excellent and plentiful and most importantly reasonably priced).
On a personal note, we had the best time spending a few days lazing by the pool just enjoying the peace and quiet and view.
A huge thank you to all the staff for making it so special.","A touch of paradise with a magnificent view","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g1961272-d19126810-r997130896-Dream_Cliff_Mountain_Resort-Beragala_Uva_Province.html",
"0","996700984","en","19126810",,"Owner","996826823","en","2025-03-05","Farzaan Jabir","Glad that you managed to find time even after few months. We built Dream Cliff to offer the best in Sri Lanka.
All the very best.","1536","791846606","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/32/9e/ce/caption.jpg","2048","2048","791846607","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/32/9e/cf/caption.jpg","1536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kirawanagama Road Lower Blackwood, Nikapotha, Beragala 71622 Sri Lanka","Beragala","Sri Lanka","71622",,"Kirawanagama Road","Lower Blackwood, Nikapotha","19126810","6.75395","Beragala, Uva Province","80.92218","Dream Cliff Mountain Resort","210","4.7","6","3","9","18","174","https://www.tripadvisor.com/Hotel_Review-g1961272-d19126810-Reviews-Dream_Cliff_Mountain_Resort-Beragala_Uva_Province.html","http://www.dreamcliffresort.com","2025-03-04","MOBILE","5","If you are staying here just relax and enjoy the views and listen to the birds",,,,,,,,,,,,,"We stayed here in August 2023 and this was the highlight of our SL trip. The location is awesome. We stayed here for 3 nights and had 2 cottages. The food was great and the staff were friendly and we will go back. 

It was a very personalized experience for all of us traveling from the USA . We enjoyed Lankan cuisine and the kids enjoyed it too","Highlight of our Lankan trip","2024-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g1961272-d19126810-r996700984-Dream_Cliff_Mountain_Resort-Beragala_Uva_Province.html",
"0","994420206","en","19126810",,"Owner","995346400","en","2025-02-24","Farzaan Jabir","We are certainly looking forward to your return. Once you visit Dream Cliff you will want to come back for sure.","3024","787035158","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/e9/34/16/caption.jpg","4032","3024","787035159","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/e9/34/17/caption.jpg","4032","3024","787035160","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/e9/34/18/caption.jpg","4032","3024","787035161","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/e9/34/19/caption.jpg","4032","3024","787035162","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/e9/34/1a/caption.jpg","4032","3024","787035163","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/e9/34/1b/caption.jpg","4032","3024","787035164","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/e9/34/1c/caption.jpg","4032",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kirawanagama Road Lower Blackwood, Nikapotha, Beragala 71622 Sri Lanka","Beragala","Sri Lanka","71622",,"Kirawanagama Road","Lower Blackwood, Nikapotha","19126810","6.75395","Beragala, Uva Province","80.92218","Dream Cliff Mountain Resort","210","4.7","6","3","9","18","174","https://www.tripadvisor.com/Hotel_Review-g1961272-d19126810-Reviews-Dream_Cliff_Mountain_Resort-Beragala_Uva_Province.html","http://www.dreamcliffresort.com","2025-02-17","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Wonderful individual detached  ‘beehive’ domed accommodation with a superb verandah and breathtaking views.  Ishan, the Manager was warm and welcoming every day.  All staff were attentive and hard working.  The food was excellent too.  There are 2 gorgeous pools. Thank you to everyone, we had a fantastic stay, we would recommend and would return.","Wonderful","2025-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g1961272-d19126810-r994420206-Dream_Cliff_Mountain_Resort-Beragala_Uva_Province.html",
"0","994165200","en","19126810",,"Owner","995346458","en","2025-02-24","Farzaan Jabir","We have upgraded the WIFI line to Fibre Optics so that the internet connectivity is perfect from any location in the resort. Thank you for the amazing review.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kirawanagama Road Lower Blackwood, Nikapotha, Beragala 71622 Sri Lanka","Beragala","Sri Lanka","71622",,"Kirawanagama Road","Lower Blackwood, Nikapotha","19126810","6.75395","Beragala, Uva Province","80.92218","Dream Cliff Mountain Resort","210","4.7","6","3","9","18","174","https://www.tripadvisor.com/Hotel_Review-g1961272-d19126810-Reviews-Dream_Cliff_Mountain_Resort-Beragala_Uva_Province.html","http://www.dreamcliffresort.com","2025-02-16","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","A lovely place. Stunning views. Very interesting individual beehive-shaped villas. Very friendly service. Amazing infinity swimming pools. The views in the morning are spectacular. Reasonably priced food and drinks. Very fast Wi-fi.","Not to be missed.","2025-02","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g1961272-d19126810-r994165200-Dream_Cliff_Mountain_Resort-Beragala_Uva_Province.html",
"0","1012483034","en","1477843",,"Marketing","1012626633","en","2025-06-11","Tara Shaineeze","Dear Ravi,Thank you for your lovely review and for sharing your experience at Tamarind Hill. We’re delighted that you enjoyed the heritage charm, our warm hospitality, and the traditional cuisine—especially the string hoppers and curries!
We truly appreciate your understanding of the unique character and upkeep that historic properties require It was a pleasure hosting you, and we look forward to welcoming you back again soon.Regards,Tamarind hill Team.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No 288, Galle Road, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"No 288, Galle Road",,"1477843","6.044482","Galle, Galle District, Southern Province","80.19719","Tamarind Hill by Asia Leisure","952","4.7","6","9","34","127","776","https://www.tripadvisor.com/Hotel_Review-g297896-d1477843-Reviews-Tamarind_Hill_by_Asia_Leisure-Galle_Galle_District_Southern_Province.html","https://www.instagram.com/tamarindhillgalle/","2025-06-10","OTHER","5",,"Value","4","Rooms","4","Location","4","Cleanliness","4","Service","5","Sleep Quality","4","Led by it's very hospitable General Manager Suranjith and his warm & welcoming team, Tamarind Hill is a beautiful heritage property with peacocks, mongoose and other creatures around. The delicious food they served, especially the string hoppams with various curries including daal, pumpkin, jackfruit, fish and chicken were heart warming. Their admiral suite had a huge washroom with a rather luxurious feel to it. May to July is off session and so a good time  to get good deals on room rates. If you enjoy living on heritage properties like this one you will know that they require huge maintenance and special permissions from local municipalities... everywhere in the world. If you're willing to ignore minor glitches like squeeky grand old floorboards or slightly leaky faucets, you will love soaking in the rather glorious (yet the unfortunate slavery bit...as with all such colonized countries/ properties) history of the place.","A touch of history and tradition","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297896-d1477843-r1012483034-Tamarind_Hill_by_Asia_Leisure-Galle_Galle_District_Southern_Province.html",
