"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","photos/25/height","photos/25/id","photos/25/image","photos/25/width","photos/26/height","photos/26/id","photos/26/image","photos/26/width","photos/27/height","photos/27/id","photos/27/image","photos/27/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
"0","1015642417","en","506916",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2025-06-28","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","When we are checking to the hotel we had a warm welcome..front office staff was very friendly.we had lot of fun when gaming..the hotel is very beautiful and has a very big swiming pool👍👍.specially thanks to animation game conducted by Mr.Anura and team.","NSB anamaduwa branch","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r1015642417-Club_Palm_Bay-Marawila_North_Western_Province.html",
"0","1015628721","en","506916",,,,,,,,"2316","810623316","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/51/21/54/caption.jpg","3088","3024","810623317","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/51/21/55/caption.jpg","4032","3024","810623318","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/51/21/56/caption.jpg","4032","3024","810623319","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/51/21/57/caption.jpg","4032",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2025-06-28","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Lovely stay! The hotel staff went above and beyond to make us feel at home. The food was absolutely delicious—especially the Dinner buffet. Had a wonderful food festival experience as well. A great spot for a relaxing getaway.
Special Thanks to lovely staff members again....Rumesha, Indrajith, Roshan and Thushan 🥰","Excellent 🥰","2025-06","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r1015628721-Club_Palm_Bay-Marawila_North_Western_Province.html",
"0","1015582027","en","506916",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2025-06-28","OTHER","5",,,,,,,,,,,,,,"I went to the street food festival held by the club palm bay hotel today. It was very well organized & the food was delicious and of good quality. 
Highly recommended !","Street Food Festival held by the Club palm bay Hotel","2025-05","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r1015582027-Club_Palm_Bay-Marawila_North_Western_Province.html",
"0","1015576110","en","506916",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2025-06-28","OTHER","4",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Best Dinner Buffet!

We attended for their Street food festival event and they had soo many street foods iteams with so many foods. They had also street food shops and its giving real street food experience. They had so many entertainment part also. And club palm bay staff was so friendly and they are so helpful. Specially front office team members are really helpfull. Food was delicious and we really enjoyed our Dinner out with them.","Best dinner buffet!","2025-06","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r1015576110-Club_Palm_Bay-Marawila_North_Western_Province.html",
"0","1015549760","nl","506916",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2025-06-28","MOBILE","5",,,,,,,,,,,,,,"Heerlijk hotel en lekker eten!! Prachtig aan een laguun gelegen… Omgeving heerlijk rustig, hier genoeg te doen in het hotel! Bediening is erg vriendelijk, Sajee heeft ons goed geholpen!!! Op zaterdag was er een leuk streetfoodfestival!","Heerlijk hotel!!","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r1015549760-Club_Palm_Bay-Marawila_North_Western_Province.html",
"1","1015545180","en","506916",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2025-06-28","OTHER","5",,"Value","3","Rooms","5","Location","3","Cleanliness","5","Service","3","Sleep Quality","5","Great. A great place to relax on vacation. The staff is very friendly. Come and see. Special thanks to Chef Sean, he is very nice and kind.","Come and see.","2025-06","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r1015545180-Club_Palm_Bay-Marawila_North_Western_Province.html",
"0","1015468621","en","506916",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2025-06-27","OTHER","5","Pool is not excellent could update rooms to meet the prevailing times ","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Excellent service by all staff 
Sashikala
Indrajith
Shenon 
Sanjana
And all other staff who served during our staff too k special care of us and would highly recommend to visit again","Service excellence","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r1015468621-Club_Palm_Bay-Marawila_North_Western_Province.html",
"0","1015315963","en","506916",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2025-06-26","OTHER","5",,"Value","4","Rooms","4","Location","5","Cleanliness","4","Service","5","Sleep Quality","5","Excellent Service from the staff.  Tasty foods. Special thanks to chef Sean, Mr.Chaminda, Apumal, Samantha,, Sasikala, Kavishka.","Excellent Stay.","2025-06","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r1015315963-Club_Palm_Bay-Marawila_North_Western_Province.html",
"0","1015194644","en","506916",,"Other","1016601383","en","2025-07-05","Club Palm Bay Marawila","Dear Valued Guest,

Thank you so much for your wonderful review!

We’re delighted to hear that you enjoyed our great location, spacious rooms, and especially the breakfast buffet with its wide variety of delicious options. It’s always rewarding to know our guests appreciate the effort we put into providing both comfort and quality.

A special thank you for mentioning Isuru from the front office — your kind words will surely be shared with him and the rest of our team. We’re proud of the excellent service our staff provides, and it’s great to know it made a positive impact on your stay.

We hope to have the pleasure of welcoming you back again soon for another memorable visit!

Warm regards,

Indika Athauda,
Front Office Executive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2025-06-26","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Great location tasty breakfast buffet with huge variety nice rooms huge pool excellent service from everyone  specially  isuru front office.","Great location","2025-06","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r1015194644-Club_Palm_Bay-Marawila_North_Western_Province.html",
"0","1015186873","en","506916",,"Other","1016601106","en","2025-07-05","Club Palm Bay Marawila","Dear Valued Guest,

Thank you for taking the time to share your lovely feedback with us!

We’re thrilled to hear that you felt warmly welcomed from the moment you arrived, and that we were able to accommodate you with an early check-in. It’s always our goal to provide a smooth and comfortable experience for our guests.

A special thank you for recognizing Mr. Indika, along with Ms. Heshi, Krishmi, and Himaya from our reception team — your kind words will surely be shared with them. We're also delighted that you enjoyed the energy and friendliness of our animation team, Mr. Amila and Sajith. It's wonderful to know their fun activities added to your overall enjoyment.

Thank you again for choosing to stay with us. We look forward to welcoming you back for another memorable and relaxing visit!

Warm regards,

Indika Athauda,
Front Office Executive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Rd, Marawila 61210 Sri Lanka","Marawila","Sri Lanka","61210",,"Beach Rd",,"506916","7.43363","Marawila, North Western Province","79.81224","Club Palm Bay","3464","4.5","66","82","198","735","2384","https://www.tripadvisor.com/Hotel_Review-g612379-d506916-Reviews-Club_Palm_Bay-Marawila_North_Western_Province.html","https://www.facebook.com/clubpalmbaymarawila","2025-06-26","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","The staff gave us a warm welcome and there was a early checkin for us i would like to thank mr. Indika the front office exercutive and the reception staff ms. Heshi , krishmi, himaya 
Specially thanks to the animatiom team mr. Amila and sajith for conducting us lots of games and fun activities and were very similing and pleaseant to look","Habarana village","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g612379-d506916-r1015186873-Club_Palm_Bay-Marawila_North_Western_Province.html",
"0","1016913693","en","28052030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84, Nilaveli Road 3rd Mile Post, Trincomalee, Trincomalee 31000 Sri Lanka","Trincomalee","Sri Lanka","31000",,"84, Nilaveli Road","3rd Mile Post, Trincomalee","28052030","8.600311","Trincomalee, Eastern Province","81.21787","Uppuveli Beach By Dsk","109","4.8","1","1","2","8","97","https://www.tripadvisor.com/Hotel_Review-g424963-d28052030-Reviews-Uppuveli_Beach_By_Dsk-Trincomalee_Eastern_Province.html","http://www.uppuvelibeach.com","2025-07-06","OTHER","5","The mattresses could be a little softer but that’s about it ","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","4","Amazing stay from the moment we stepped into the resort. The hospitality and attention to detail for their residents is truly impeccable. My wife and I got to celebrate her bday in style with a private beach dinner that was truly amazing. Ronson and Dehemi made sure we were always taken care of by the amazing staff ranging from Ravi, Yoji, Emran and the rest of the team! 

10/10 would stay again","A true beach paradise","2025-07","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g424963-d28052030-r1016913693-Uppuveli_Beach_By_Dsk-Trincomalee_Eastern_Province.html",
"0","1016876599","en","28052030",,,,,,,,"1600","811897370","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/64/92/1a/caption.jpg","1200","1200","811897371","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/64/92/1b/caption.jpg","1600","1599","811897372","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/64/92/1c/caption.jpg","1202","4000","811897570","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/64/92/e2/caption.jpg","1800","2084","811897571","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/64/92/e3/caption.jpg","4624","4624","811897572","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/64/92/e4/caption.jpg","2084","1600","811897573","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/64/92/e5/caption.jpg","1200","2084","811897574","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/64/92/e6/caption.jpg","4624","2084","811897575","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/64/92/e7/caption.jpg","4624",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84, Nilaveli Road 3rd Mile Post, Trincomalee, Trincomalee 31000 Sri Lanka","Trincomalee","Sri Lanka","31000",,"84, Nilaveli Road","3rd Mile Post, Trincomalee","28052030","8.600311","Trincomalee, Eastern Province","81.21787","Uppuveli Beach By Dsk","109","4.8","1","1","2","8","97","https://www.tripadvisor.com/Hotel_Review-g424963-d28052030-Reviews-Uppuveli_Beach_By_Dsk-Trincomalee_Eastern_Province.html","http://www.uppuvelibeach.com","2025-07-06","OTHER","5","We went  early June,classed as low season . So not overcrowded. We were on a tour ,staying at 10 hotels. This was by far one of the best ","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","We really enjoyed our relaxing stay here. We received a lovely welcome from the from the front desk staff. Room was immaculate, close to pool,beach,bar &restaurant.  The food  standard was excellent . Whether Sri Lankan or European.  We're English and was served the best chocolate brownie ever!!We had to congratulate the chef.  We must add a thank you to all the staff who made our stay more pleasurable.  They couldn't do enough for us in the restaurant, bar and room service. So a special thanks to Prasanthah, Rosan, Sanjay, Ravi,Arun, Jhonsan and Vithursan! Perfect location ,beautiful beach views. Wed love to return one day.","Perfect  5* Hotel experience","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g424963-d28052030-r1016876599-Uppuveli_Beach_By_Dsk-Trincomalee_Eastern_Province.html",
"0","1015719311","en","28052030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84, Nilaveli Road 3rd Mile Post, Trincomalee, Trincomalee 31000 Sri Lanka","Trincomalee","Sri Lanka","31000",,"84, Nilaveli Road","3rd Mile Post, Trincomalee","28052030","8.600311","Trincomalee, Eastern Province","81.21787","Uppuveli Beach By Dsk","109","4.8","1","1","2","8","97","https://www.tripadvisor.com/Hotel_Review-g424963-d28052030-Reviews-Uppuveli_Beach_By_Dsk-Trincomalee_Eastern_Province.html","http://www.uppuvelibeach.com","2025-06-29","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","We had a wonderful stay at Uppuveli Beach Resort DSK and would highly recommend it!

The beachfront location is absolutely stunning – peaceful, clean, and perfect for relaxing or enjoying the beautiful sunrise. The food was excellent, with fresh, flavorful dishes served every day. The overall quality and atmosphere of the resort made our time there truly special.

What made the biggest difference, though, was the outstanding service. The entire team was friendly, professional, and went above and beyond to make us feel welcome.

We want to give special thanks to:
Prashant, Nethmi, Sudhan, Sanjay, Prasanth, Sandruhan, and Yoyji – each of you made our stay extra memorable with your kindness, helpfulness, and attention to detail.","A Perfect Beach Getaway with Exceptional Service","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g424963-d28052030-r1015719311-Uppuveli_Beach_By_Dsk-Trincomalee_Eastern_Province.html",
"0","1014005981","it","28052030",,,,,,,,"1200","809163029","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/3a/d9/15/caption.jpg","1600","4096","809163030","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/3a/d9/16/caption.jpg","3072","3072","809163031","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/3a/d9/17/caption.jpg","4096","2448","809163032","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/3a/d9/18/caption.jpg","3264","3072","809163033","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/3a/d9/19/caption.jpg","4096","3072","809163034","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/3a/d9/1a/caption.jpg","4096","3072","809163035","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/3a/d9/1b/caption.jpg","4096","4096","809163036","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/3a/d9/1c/caption.jpg","3072","4096","809163037","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/3a/d9/1d/caption.jpg","3072","4096","809163038","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/3a/d9/1e/caption.jpg","3072","2448","809163039","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/3a/d9/1f/caption.jpg","3264",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84, Nilaveli Road 3rd Mile Post, Trincomalee, Trincomalee 31000 Sri Lanka","Trincomalee","Sri Lanka","31000",,"84, Nilaveli Road","3rd Mile Post, Trincomalee","28052030","8.600311","Trincomalee, Eastern Province","81.21787","Uppuveli Beach By Dsk","109","4.8","1","1","2","8","97","https://www.tripadvisor.com/Hotel_Review-g424963-d28052030-Reviews-Uppuveli_Beach_By_Dsk-Trincomalee_Eastern_Province.html","http://www.uppuvelibeach.com","2025-06-21","OTHER","5","Venite qui. È un consiglio spassionato.","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","È una struttura meravigliosa, forse l'unica a Trincomalee (e dintorni) ad avere standard di qualità elevatissimi, un servizio impeccabile e una posizione e dotazioni da vero paradiso terrestre. Per un prezzo appena più alto rispetto ad altre strutture si trovano servizi e qualità di un altro pianeta. La struttura è dotata di una splendida piscina, di una spiaggia con lettini e ombrelloni su erba in posto ombreggiato... insomma, noi lo consigliamo assolutamente. Un europeo che desideri comodità e comfort deve assolutamente venire qui.","Paradiso terrestre","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g424963-d28052030-r1014005981-Uppuveli_Beach_By_Dsk-Trincomalee_Eastern_Province.html",
"0","1013978377","en","28052030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84, Nilaveli Road 3rd Mile Post, Trincomalee, Trincomalee 31000 Sri Lanka","Trincomalee","Sri Lanka","31000",,"84, Nilaveli Road","3rd Mile Post, Trincomalee","28052030","8.600311","Trincomalee, Eastern Province","81.21787","Uppuveli Beach By Dsk","109","4.8","1","1","2","8","97","https://www.tripadvisor.com/Hotel_Review-g424963-d28052030-Reviews-Uppuveli_Beach_By_Dsk-Trincomalee_Eastern_Province.html","http://www.uppuvelibeach.com","2025-06-20","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Excellent hotel with breathtaking views and the kindest staff. The 4 course dinner and breakfast buffets were delicious! Will be recommending this hotel to anyone who plans to visit Trincomalee!","The best hotel in Trinco!","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g424963-d28052030-r1013978377-Uppuveli_Beach_By_Dsk-Trincomalee_Eastern_Province.html",
"0","1012484691","en","28052030",,,,,,,,"12000","807422395","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/20/49/bb/caption.jpg","9000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84, Nilaveli Road 3rd Mile Post, Trincomalee, Trincomalee 31000 Sri Lanka","Trincomalee","Sri Lanka","31000",,"84, Nilaveli Road","3rd Mile Post, Trincomalee","28052030","8.600311","Trincomalee, Eastern Province","81.21787","Uppuveli Beach By Dsk","109","4.8","1","1","2","8","97","https://www.tripadvisor.com/Hotel_Review-g424963-d28052030-Reviews-Uppuveli_Beach_By_Dsk-Trincomalee_Eastern_Province.html","http://www.uppuvelibeach.com","2025-06-10","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Thank you to Ronson  Emvan Sathu
We had wonderful star at uppuveli beach by DSK.  And Susil from stores help us à lot to arrangé tuk tuk . We Will sûre come Alain her. Thank you so much again  we are so much happy and all thé Best to all thé staff and management","Lively people","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g424963-d28052030-r1012484691-Uppuveli_Beach_By_Dsk-Trincomalee_Eastern_Province.html",
"0","1011736883","en","28052030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84, Nilaveli Road 3rd Mile Post, Trincomalee, Trincomalee 31000 Sri Lanka","Trincomalee","Sri Lanka","31000",,"84, Nilaveli Road","3rd Mile Post, Trincomalee","28052030","8.600311","Trincomalee, Eastern Province","81.21787","Uppuveli Beach By Dsk","109","4.8","1","1","2","8","97","https://www.tripadvisor.com/Hotel_Review-g424963-d28052030-Reviews-Uppuveli_Beach_By_Dsk-Trincomalee_Eastern_Province.html","http://www.uppuvelibeach.com","2025-06-08","OTHER","5",,"Value","4","Rooms","4","Location","4","Cleanliness","4","Service","4","Sleep Quality","4","All over the stay was good and relaxing. I loved the beach water was so clear and clean. The room was nice with private swimming pool. The stuff were really friendly and helpful as they booked for me trips to see dolphins and whales also the transportation arranged by them. special thanks for Yutha at the bell desk and Sathu from front office. I recommend this place if you’re visiting trincomalee.","Good and relaxing","2025-06","SOLO","https://www.tripadvisor.com/ShowUserReviews-g424963-d28052030-r1011736883-Uppuveli_Beach_By_Dsk-Trincomalee_Eastern_Province.html",
