"error","helpfulVotes","id","input","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
,"0","996256732",,"en","456049",,"General Manager","996326086","en","2025-03-01","Cinnamon Lakeside Colombo","Dear Guest,
Greetings from Cinnamon Lakeside Colombo!
Thank you for sharing your feedback with us. Please accept our sincerest apologies for the experienced you faced during your stay. We will be addressing these matters with relevant departments to make awareness of this issue.
Your satisfaction is important to us, and we truly hope to have the opportunity to make it right in the future.
Warm regards,
The Management.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115 Sir Chittampalam A Gardiner Mawatha, Colombo 00200 Sri Lanka","Colombo","Sri Lanka","00200",,"115 Sir Chittampalam A Gardiner Mawatha",,"456049","6.929096","Colombo, Western Province","79.84964","Cinnamon Lakeside Colombo","8558","4.7","118","122","295","1113","6911","https://www.tripadvisor.com/Hotel_Review-g293962-d456049-Reviews-Cinnamon_Lakeside_Colombo-Colombo_Western_Province.html","http://www.cinnamonlakeside.com","2025-03-01","OTHER","3","Avoid scammers operating outside hotel, who say they work there!
Lakeside view bedrooms overlook nighclub/bar and it can be noisy.","Value","3","Rooms","4","Location","1","Cleanliness","4","Service","3","Sleep Quality","2","My friend and I travelled to Colombo in January from the UK. The hotel is large, modern, well appointed. Comfortable bedrooms, ample choice at breakfast (which can get busy). Our room had a Lakeside view, pretty enough, but it also overlooked the poolside bar/club which had loud music playing till the very early hours, rendering sleep a challenge. I would recommend checking this, before you book, or stay on the other side of the hotel.

However, what soured our stay was that the day after we checked in at the hotel, we were victims of a scam.

As we left the hotel to walk to the local temple in the morning (still jet lagged), a man claiming to be a hotel employee started a conversation with us. He claimed his name was Sangha Perera. He appeared to be helpful, giving us directions. As it was raining, he advised us that taking a tuk tuk around the main tourist attractions would be easier and cheaper. As he was connected to the hotel, we trusted him. He 'found' us a tuktuk, and even joined us acting as an unnoficial guide. Eventually he ended up taking us to an 'officially credited' government approved jewellery shop, which had 50% off,  he even told us a percentage of profits would be donated to tsunami orphans. We were pressurised by the shop management (all men) into purchasing items.  After that the tuktuk driver told us the ride for 2.5 hours would cost equivalent of £100 in rupees, and things got very heated until we paid up.

We reported the matter to the Jeevani Perera, Lobby Manager at Colombo Cinnamon Lakeside hotel. She told us the man did not work at the hotel, and an identical incident had happened previously. We also spoke to the hotel security officer, who said he would check hotel security videos. Later we even sent them photos of the man claiming to be an hotel employee and the tuktuk driver. We were disappointed to receive no response from them.

BE WARNED if you stay at this hotel. Scammers are working around there, and the hotel seemingly turns a blind eye, without advising guests checking in! (SEE PHOTOS OF SCAMMERS ATTACHED). Am sure the same thing goes on outside other hotels too...

We eventually went to the local police, who were helpful, and they went with us to get our money back from the jewellery shop (Lanka Sapphire Lapidary PVT Ltd., no 83 Dharmaphala Mawatha, Colombo 07), but it was not easy to do so. A salutary lesson.","BEWARE : SCAMMERS  OPERATING !","2025-01","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g293962-d456049-r996256732-Cinnamon_Lakeside_Colombo-Colombo_Western_Province.html",
,"1","994944764",,"en","456049",,"General Manager","995317899","en","2025-02-24","General Manager","Dear T6333CUjohnp,

Thank you for sharing your feedback, and we sincerely apologize for the inconvenience you experienced regarding your missing items. We understand how frustrating this situation must be, and it certainly does not reflect the level of service we strive to provide.

We’ve looked into the matter and regret that we did not meet your expectations in handling your request. Please rest assured that we are investigating this further to ensure that such incidents are prevented in the future. We take your concerns seriously and will make sure to address them promptly.

Once again, we truly apologize for the inconvenience, and we would be happy to continue assisting you in locating your items. Please reach out to us directly, and we will do our best to resolve this issue as quickly as possible.

Warm regards,
The General Manager,
Cinnamon Lakeside Colombo.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115 Sir Chittampalam A Gardiner Mawatha, Colombo 00200 Sri Lanka","Colombo","Sri Lanka","00200",,"115 Sir Chittampalam A Gardiner Mawatha",,"456049","6.929096","Colombo, Western Province","79.84964","Cinnamon Lakeside Colombo","8558","4.7","118","122","295","1113","6911","https://www.tripadvisor.com/Hotel_Review-g293962-d456049-Reviews-Cinnamon_Lakeside_Colombo-Colombo_Western_Province.html","http://www.cinnamonlakeside.com","2025-02-22","OTHER","3",,,,,,,,,,,,,,"Poor service, we were treated not as guests but as an inconvenience Both our check in and check out dreadful. No warm welcome, just a 'put your baggages through the scanner', no cool towels or cool drink until we complained. Our receptionist was non communicative, just staring at his computer for 10 minutes before I demanded to speak to a manager who asked me what was wrong! I explained the whole experience was akin to going through an airport. A soul-less place, lacking atmosphere. Was meant to stay 4 nights but fortunately we escaped after just a 1 night stay, never again. Then it took 35 minutes to check out even though we had no bill to pay and it was quiet! 4 baggage staff were all standing around whilst we sat waiting for our bags. Once again I complained to a manager who again asked what was wrong and kept saying sorry, sorry and not really understanding what I was trying to tell him. 5 Star, no way, Sri Lankan hospitality at it's worst!! Good luck 🤞","Good luck with checking in and out!!","2025-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g293962-d456049-r994944764-Cinnamon_Lakeside_Colombo-Colombo_Western_Province.html",
,"0","989467187",,"en","456049",,"General Manager","989851985","en","2025-01-19","General Manager","Dear Guest,

Greetings from Cinnamon Lakeside!

We appreciate your feedback regarding your recent stay. We understand that you experienced some challenges during your stay with us and we apologize for any inconvenience this may have caused.
We are continuously working on improving our guest experience and will definitely take your feedback into consideration for future improvement.
Despite the challenges mentioned we do look forward to welcoming you back to Cinnamon Lakeside.

Warm regards,
The General Manager
Cinnamon Lakeside Colombo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115 Sir Chittampalam A Gardiner Mawatha, Colombo 00200 Sri Lanka","Colombo","Sri Lanka","00200",,"115 Sir Chittampalam A Gardiner Mawatha",,"456049","6.929096","Colombo, Western Province","79.84964","Cinnamon Lakeside Colombo","8558","4.7","118","122","295","1113","6911","https://www.tripadvisor.com/Hotel_Review-g293962-d456049-Reviews-Cinnamon_Lakeside_Colombo-Colombo_Western_Province.html","http://www.cinnamonlakeside.com","2025-01-16","OTHER","3",,"Value","3","Rooms","3","Location","4","Cleanliness","5","Service","5","Sleep Quality","3","Hit and a miss.

I believe most of the rooms are crying out for an update. From lighting, to bedding, to carpets to everything else. Do not feel like a five star hotel once in the room. Also, someone needs to do a thorough quality check on all rooms.

However, you cannot falter the staff, most hospitable, and Cinnamon brand is renowned for this. The biggest reason why I keep returning to their hotels. Unfortunately, it won’t be enough to bring me back to Cinnamon Lakeside though.

The Book Direct discounts and facilities that are promised if you book directly from Cinnamon website is a farce. It takes forever to get at least some of them. You won’t get them automatically, and  we had to keep asking for them all the time. Just save your time. 
But it isn’t good practice to promise benefits that the hotel is reluctant to honour.","You can be lucky!","2024-12","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d456049-r989467187-Cinnamon_Lakeside_Colombo-Colombo_Western_Province.html",
,"0","988640853",,"en","456049",,"General Manager","988709448","en","2025-01-12","General Manager","Dear Maya,
Greetings from Cinnamon Lakeside!
We appreciate your feedback regarding your recent stay. We understand that you experienced some challenges during your stay with us and we apologize for any inconvenience this may have caused.
We are continuously working on improving our guest experience and will definitely take your feedback into consideration for future improvement.
Despite the challenges mentioned we do look forward to welcoming you back to Cinnamon Lakeside.
Warm regards,
The General Manager
Cinnamon Lakeside Colombo
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115 Sir Chittampalam A Gardiner Mawatha, Colombo 00200 Sri Lanka","Colombo","Sri Lanka","00200",,"115 Sir Chittampalam A Gardiner Mawatha",,"456049","6.929096","Colombo, Western Province","79.84964","Cinnamon Lakeside Colombo","8558","4.7","118","122","295","1113","6911","https://www.tripadvisor.com/Hotel_Review-g293962-d456049-Reviews-Cinnamon_Lakeside_Colombo-Colombo_Western_Province.html","http://www.cinnamonlakeside.com","2025-01-12","OTHER","3",,"Value","3","Rooms","3","Location","3","Cleanliness","3","Service","4","Sleep Quality","3","Firstly check in was very slow..we were not even offered water after 30minutes.
This is an older hotel,therefore  room did not have adequate plug points etc.
Hotel lobby extremely crowded .
Also breakfast buffet has no place to sit due to crowds.
Food was very good..especially the hoppers.
Housekeeping staff very helpful.
They had a music show  outdoors while we visited,extremely loud but lively.
Unlikely to stay here in future.","Older hotel","2024-12","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g293962-d456049-r988640853-Cinnamon_Lakeside_Colombo-Colombo_Western_Province.html",
,"0","987744517",,"en","456049",,"General Manager","987862682","en","2025-01-05","General Manager","Dear Guest,

Greetings from Cinnamon Lakeside Colombo!

Thank you so much for your kind words and feedback! We're thrilled to hear that Isuru made your stay special with his attentiveness and helpfulness. We'll be sure to pass along your compliments to him. 

We also appreciate your comments about the tea service during breakfast, and we sincerely apologize for the wait and the inconvenience caused. Your feedback is valuable, and we will use it to improve our service moving forward. 

We hope to welcome you back soon for another memorable stay. 

Kind Regards,
General Manager 
Cinnamon Lakeside Colombo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115 Sir Chittampalam A Gardiner Mawatha, Colombo 00200 Sri Lanka","Colombo","Sri Lanka","00200",,"115 Sir Chittampalam A Gardiner Mawatha",,"456049","6.929096","Colombo, Western Province","79.84964","Cinnamon Lakeside Colombo","8558","4.7","118","122","295","1113","6911","https://www.tripadvisor.com/Hotel_Review-g293962-d456049-Reviews-Cinnamon_Lakeside_Colombo-Colombo_Western_Province.html","http://www.cinnamonlakeside.com","2025-01-04","OTHER","3",,"Value","3","Rooms","3","Location","4","Cleanliness","4","Service","3","Sleep Quality","3","Isuru was very attentive and made our stay special. He wasalways helpful and accommodating. There were many areas the hotel could inprove upon i.e. we had to wait over 20 minutes to get a cup of tea during morning breakfast!! Eventually it arrived after asking four diffrent staff!! 
Staff could certainly take a leaf out of Isuru's book in how to treat guests.
Once again thanks Isuru for making our stay special.","Room for improvement","2024-12","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g293962-d456049-r987744517-Cinnamon_Lakeside_Colombo-Colombo_Western_Province.html",
,"0","982958297",,"en","456049",,"General Manager","982995101","en","2024-12-02","General Manager","Dear Guest,

Thank you for taking the time to write a review on Trip Advisor and providing us with such valuable feedback.
Please accept our sincere apologies for the inconvenience you experienced.
Please know this is not a reflection of our standard, however, we can assure you that the matter will be closed at the earliest possible and kindly be in touch with me on gm.lakeside@cinnamonhotels.com
My team continuously works on understanding the unique requirements of each and every guest as you are our utmost priority.
We hope we'll have the chance to welcome you back to earn your full trust.

Kind Regards,
General Manager
Cinnamon Lakeside Colombo
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115 Sir Chittampalam A Gardiner Mawatha, Colombo 00200 Sri Lanka","Colombo","Sri Lanka","00200",,"115 Sir Chittampalam A Gardiner Mawatha",,"456049","6.929096","Colombo, Western Province","79.84964","Cinnamon Lakeside Colombo","8558","4.7","118","122","295","1113","6911","https://www.tripadvisor.com/Hotel_Review-g293962-d456049-Reviews-Cinnamon_Lakeside_Colombo-Colombo_Western_Province.html","http://www.cinnamonlakeside.com","2024-12-02","OTHER","3",,"Value","2","Rooms","3","Location","3","Cleanliness","2","Service","2","Sleep Quality","5","Not the expected experience from a 5 star hotel. 
Crockery in the room had lipstick stains.
Bar staff were excellent and a credit to the establishment 
","Review","2024-11","NONE","https://www.tripadvisor.com/ShowUserReviews-g293962-d456049-r982958297-Cinnamon_Lakeside_Colombo-Colombo_Western_Province.html",
,"0","982790636",,"en","456049",,"General Manager","982994885","en","2024-12-02","General Manager","Dear Guest,

Greetings from Cinnamon Lakeside Colombo! 

Thank you for your three-star review. We are glad that you had a satisfying indulgence at Cinnamon Lakeside Colombo. We are pleased to know that you enjoyed the services extended by our colleagues and your kind sentiments will be passed on all your concerns to our team members. 

Whilst thanking you for your patronage, we do look forward in welcoming you to Cinnamon Lakeside once again. 

Kind Regards,
General Manager
Cinnamon Lakeside Colombo
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115 Sir Chittampalam A Gardiner Mawatha, Colombo 00200 Sri Lanka","Colombo","Sri Lanka","00200",,"115 Sir Chittampalam A Gardiner Mawatha",,"456049","6.929096","Colombo, Western Province","79.84964","Cinnamon Lakeside Colombo","8558","4.7","118","122","295","1113","6911","https://www.tripadvisor.com/Hotel_Review-g293962-d456049-Reviews-Cinnamon_Lakeside_Colombo-Colombo_Western_Province.html","http://www.cinnamonlakeside.com","2024-11-30","OTHER","3",,,,,,,,,,,,,,"The ambience was good. The food was average, lot of room for improvement. The options were limited at the endless dim sum buffet (especially for dessert) The dim sum options were a little dry, not worth the cost. 
The service however was good. The server was considerate with the delivery. 
Overall it was an okay experience.","Endless dim sum experience at Long Feng","2024-12","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g293962-d456049-r982790636-Cinnamon_Lakeside_Colombo-Colombo_Western_Province.html",
,"0","982648553",,"en","456049",,"General Manager","982994853","en","2024-12-02","General Manager","Dear Guest,

Greetings from Cinnamon Lakeside Colombo! 

Thank you for your three-star review. We are glad that you had a satisfying indulgence at Cinnamon Lakeside Colombo. We are pleased to know that you enjoyed the services extended by our colleagues and your kind sentiments will be passed on all your concerns to our team members. 

Whilst thanking you for your patronage, we do look forward in welcoming you to Cinnamon Lakeside once again. 

Kind Regards,
General Manager
Cinnamon Lakeside Colombo
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115 Sir Chittampalam A Gardiner Mawatha, Colombo 00200 Sri Lanka","Colombo","Sri Lanka","00200",,"115 Sir Chittampalam A Gardiner Mawatha",,"456049","6.929096","Colombo, Western Province","79.84964","Cinnamon Lakeside Colombo","8558","4.7","118","122","295","1113","6911","https://www.tripadvisor.com/Hotel_Review-g293962-d456049-Reviews-Cinnamon_Lakeside_Colombo-Colombo_Western_Province.html","http://www.cinnamonlakeside.com","2024-11-29","OTHER","3",,,,,,,,,,,,,,"Shadath the Housekeeping Assistant is showing great deal of customer care and courtesy! Recommend him for higher position in time to come!
He is an asset to any organization! 

Rest of the areas of the hotel is pretty good like front office reception and restaurants. 

Dining hall is anyway amazing as always except for the fact it was crowded.","Great service","2024-11","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d456049-r982648553-Cinnamon_Lakeside_Colombo-Colombo_Western_Province.html",
,"0","982001749",,"de","456049",,"General Manager","982421701","en","2024-11-27","General Manager","Dear Guest,

Thank you for taking the time to write a review on Trip Advisor and providing us with such valuable feedback.
Please accept our sincere apologies for the inconvenience you experienced.
Please know this is not a reflection of our standard, however, we can assure you that the matter will be closed at the earliest possible and kindly be in touch with me on gm.lakeside@cinnamonhotels.com
My team continuously works on understanding the unique requirements of each and every guest as you are our utmost priority.
We hope we'll have the chance to welcome you back to earn your full trust.

Kind Regards,
General Manager
Cinnamon Lakeside Colombo
","983","775406434","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/37/c3/62/capti_r.jpg","1311","983","775406435","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/37/c3/63/caption.jpg","1311","983","775406436","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/37/c3/64/capti_r.jpg","1311","983","775406437","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/37/c3/65/caption.jpg","1311","983","775406438","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/37/c3/66/caption.jpg","1311","1311","775406439","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/37/c3/67/capti_r.jpg","983",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115 Sir Chittampalam A Gardiner Mawatha, Colombo 00200 Sri Lanka","Colombo","Sri Lanka","00200",,"115 Sir Chittampalam A Gardiner Mawatha",,"456049","6.929096","Colombo, Western Province","79.84964","Cinnamon Lakeside Colombo","8558","4.7","118","122","295","1113","6911","https://www.tripadvisor.com/Hotel_Review-g293962-d456049-Reviews-Cinnamon_Lakeside_Colombo-Colombo_Western_Province.html","http://www.cinnamonlakeside.com","2024-11-26","MOBILE","3","Es gibt bessere 5 Sterne Häuser in Colombo",,,,,,,,,,,,,"Das Zimmer, die Ausstattung und Anemities und vor allem der Service im Executive Bereich ist gut/ sehr ok
Aber der Empfang ist unprofessionell. 
Zweimal mußte ich zurück zum Eingang um zu fragen wo der check in ist. Da sind zwar 8 bis 10 Tische mit je 2 Stühlen aber nur einer besetzt und da plaudert eine Gruppe Einheimischer und niemand beachtet einen. Nach erneuter Rückfrage am Eingangsscanner kam zwar jemand/ aber ohne welcome nicht mal ein Lächeln. Der Reisepass rechte auch nicht zum check in weil man meine Buchungen nicht fand. Erst als ich meine Korrespondenz zeigte konnte man mir das Zimmer geben. Ohne Erklärung gab es die key card und das war es. Im Zimmer angekommen keinerlei Hinweise zwar ein Qr code aber nur spärliche Info . Keinerlei Hinweise wie die  AC im eiskalten Zimmer bedient werden kann. Und so ging es in den Folgetagen weiter. Die Zugangsdaten für das Wifi mußte man regelrecht erbetteln und dass die 2. Cey card nicht freigeschaltet war ergab nicht mal ein sorry.
Zum Glück war der Service im Executive Bereich top,( erwartungsgemäß) super freundlich auch im Untergeschoss  Sauna und Pool alles gut. 
An der Rezeption gab es noch weitere schlechte Erfahrungen das scheint die grosse Schwäche von diesem Haus. Cinamon ist ansonsten im Land eine gute Adresse ","5 Sterne für die Hardware aber dicken Abzug für die grottenschlechten Rezeptionsmitarbeiter und die fehlenden Beschilderungen","2024-11","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g293962-d456049-r982001749-Cinnamon_Lakeside_Colombo-Colombo_Western_Province.html",
,"0","980897572",,"it","456049",,"General Manager","980991039","en","2024-11-19","General Manager","Dear Guest,

Thank you so much for sharing your thoughtful review! We're delighted to hear that you enjoyed the comfort of our rooms, the beautiful lake views, and the small touches like the complimentary bottle of water, kettle, and selection of tea and coffee.

We truly appreciate your feedback about the live music in our disco. While many of our guests enjoy the lively atmosphere, we understand that it may not suit everyone who wishes to rest early. Your comments help us improve, and we’ll consider this in our ongoing efforts to enhance our guests' experience.

Thank you once again for choosing to stay with us, and we hope to welcome you back in the future!

Warm regards,
General Manager
Cinnamon Lakeside Colombo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115 Sir Chittampalam A Gardiner Mawatha, Colombo 00200 Sri Lanka","Colombo","Sri Lanka","00200",,"115 Sir Chittampalam A Gardiner Mawatha",,"456049","6.929096","Colombo, Western Province","79.84964","Cinnamon Lakeside Colombo","8558","4.7","118","122","295","1113","6911","https://www.tripadvisor.com/Hotel_Review-g293962-d456049-Reviews-Cinnamon_Lakeside_Colombo-Colombo_Western_Province.html","http://www.cinnamonlakeside.com","2024-11-18","MOBILE","3","Musica alta fino alla mezzanotte",,,,,,,,,,,,,"Un buon hotel con alcune camere vista lago, toilette con vasca da bagno. 
Camere accoglienti , con frigobar vuoto . All’arrivo trovato una bottiglia di acqua e a disposizione un bollitore e caffè solubile e te . 
Discoteca con musica dal vivo con volume alto fino alla mezzanotte , dunque   Se hai bisogno di andare a dormire presto non è consigliato .","Pernotto a Colombo","2024-11","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g293962-d456049-r980897572-Cinnamon_Lakeside_Colombo-Colombo_Western_Province.html",
,"0","980841616",,"en","456049",,"General Manager","980992223","en","2024-11-19","General Manager","Dear Guest,

Thank you for taking the time to share your feedback with us. We’re pleased to hear you appreciated our clean accommodations, convenient location, and the polite service provided by our team.

We also value your constructive comments regarding the room service menu and the need for a refresh in our rooms. Please know that your feedback has been noted, and we’re continuously working to improve our facilities and offerings to ensure a better experience for our guests.

We hope to have the opportunity to welcome you back in the future and provide you with an even better stay.

Best regards,
General Manager 
Cinnamon Lakeside Colombo ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115 Sir Chittampalam A Gardiner Mawatha, Colombo 00200 Sri Lanka","Colombo","Sri Lanka","00200",,"115 Sir Chittampalam A Gardiner Mawatha",,"456049","6.929096","Colombo, Western Province","79.84964","Cinnamon Lakeside Colombo","8558","4.7","118","122","295","1113","6911","https://www.tripadvisor.com/Hotel_Review-g293962-d456049-Reviews-Cinnamon_Lakeside_Colombo-Colombo_Western_Province.html","http://www.cinnamonlakeside.com","2024-11-18","OTHER","3",,"Value","3","Rooms","2","Location","4","Cleanliness","3","Service","3","Sleep Quality","3","Basic but clean, good location. Poor room service menu. Staff are polite, hotel rooms need a revamp.","basic but clean and staff are great","2024-11","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g293962-d456049-r980841616-Cinnamon_Lakeside_Colombo-Colombo_Western_Province.html",
