"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
"2","772120280","en","1052197",,,,,,,,"2048","471172483","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/15/85/83/photo2jpg.jpg","1536","2048","471172482","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/15/85/82/photo1jpg.jpg","1536","2048","471172481","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/15/85/81/photo0jpg.jpg","1536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kataragama Road, Tissamaharama 82600 Sri Lanka","Tissamaharama","Sri Lanka","82600",,"Kataragama Road",,"1052197","6.297661","Tissamaharama, Southern Province","81.29946","Chaarya Resort & Spa","1165","4.2","41","30","163","381","550","https://www.tripadvisor.com/Hotel_Review-g1102395-d1052197-Reviews-Chaarya_Resort_Spa-Tissamaharama_Southern_Province.html","http://www.chandrikahotel.com","2020-09-27","MOBILE","3",,,,,,,,,,,,,,"For positives;

Nice location to stay while visiting the national parks. 
Beautiful, modern decorated villas set in garden of palm trees. 
Housekeeping stuff are doing an amazing job. Our room was very clean and had a small outdoor patio area which was amazing to chill out there with the bird voices at night.
There’s a heated pool, gym, spa facilities, games room, a nice bar as well. (As a short info; when it’s full moon they don’t serve alcoholic beverages according to the tradition.)

For negatives;

A large resort with poor food. Dried up steak, cold fries and breakfast wasn’t the best either. We recommend to eat at the restaurants next to the resort. 
I’d recommend to make an advanced payment for the safari tours at the front desk before it starts. Otherwise tour guys will ask for more money then what was quoted originally which was the thing that we’ve experienced. We’ve been told that we didn’t pay it at all even though we paid for it with a tip as well. It was the most uncomfortable experience! Trying to communicate with front desk with a language barrier is another challenge if you have an issue. 
Also reception staff had some attitude regarding our requests which wasn’t courteous! 

Nevertheless it was a good stay while visiting Tissamaharama. 

Here’s a couple of recommended places;
*Kirinda beach
*Elephant transit home
*Udawalawe national park safari 
*Yala national park (recommend a half day tour) it’s about half hour drive away. 

","It was a nice stay while traveling to Kataragama.","2020-01","NONE","https://www.tripadvisor.com/ShowUserReviews-g1102395-d1052197-r772120280-Chaarya_Resort_Spa-Tissamaharama_Southern_Province.html",
"0","761007053","en","1052197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kataragama Road, Tissamaharama 82600 Sri Lanka","Tissamaharama","Sri Lanka","82600",,"Kataragama Road",,"1052197","6.297661","Tissamaharama, Southern Province","81.29946","Chaarya Resort & Spa","1165","4.2","41","30","163","381","550","https://www.tripadvisor.com/Hotel_Review-g1102395-d1052197-Reviews-Chaarya_Resort_Spa-Tissamaharama_Southern_Province.html","http://www.chandrikahotel.com","2020-07-21","OTHER","3","Chalets are good and spacious","Rooms","5","Service","3","Sleep Quality","4",,,,,,,"We stayed in this resort on the Poya day in July...Constantly kept in touch with Mr Susantha who handled our booking well.Got a bit late to give our rooms but it was crowded the previous day so not a huge issue.
The resort is well Maintained and has some open spaces to walk around with a spacious pool.
Meals were decent apart from the breakfast buffet which was very disappointing.When it's a 4 star resort,you'd expect a bit more than bread,String hoppers and Kiribath with accompaniments, which we usually have at home too. No continental/Western Options,which was a major Failure and I spoke to the staff about it to convey my displeasure. 
The restaurant was very warm during the lunch service as only 1 out of the 4 AC's were switched on.Made our kids very uncomfortable.

All in all it was a decent stay with a few downfalls","Good Place to stay...Disappointing breakfast","2020-07","NONE","https://www.tripadvisor.com/ShowUserReviews-g1102395-d1052197-r761007053-Chaarya_Resort_Spa-Tissamaharama_Southern_Province.html",
"0","752217234","en","1052197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kataragama Road, Tissamaharama 82600 Sri Lanka","Tissamaharama","Sri Lanka","82600",,"Kataragama Road",,"1052197","6.297661","Tissamaharama, Southern Province","81.29946","Chaarya Resort & Spa","1165","4.2","41","30","163","381","550","https://www.tripadvisor.com/Hotel_Review-g1102395-d1052197-Reviews-Chaarya_Resort_Spa-Tissamaharama_Southern_Province.html","http://www.chandrikahotel.com","2020-04-03","OTHER","3",,,,,,,,,,,,,,"We had two nights here as we wanted to be relatively close by to Yala National park (which I think most of the guests who stay here are doing), it’s about half hour drive away. We only had lunch here, we grabbed a tuk tuk (that the hotel arranged for us) to go out for dinner just up the road, there isn’t many places to eat and no bars (much like the rest of Sri Lanka really in terms of no bars). Our room was spacious, clean and did the job as it was only somewhere to rest our head! Drinks here were more on the ‘pricier’ side compared to the rest of Sri Lanka but then again it is hotel prices! Good base for Yala.","Not AS good as the photos!","2020-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g1102395-d1052197-r752217234-Chaarya_Resort_Spa-Tissamaharama_Southern_Province.html",
"1","748236047","en","1052197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kataragama Road, Tissamaharama 82600 Sri Lanka","Tissamaharama","Sri Lanka","82600",,"Kataragama Road",,"1052197","6.297661","Tissamaharama, Southern Province","81.29946","Chaarya Resort & Spa","1165","4.2","41","30","163","381","550","https://www.tripadvisor.com/Hotel_Review-g1102395-d1052197-Reviews-Chaarya_Resort_Spa-Tissamaharama_Southern_Province.html","http://www.chandrikahotel.com","2020-02-28","OTHER","3",,"Value","3","Rooms","3","Service","3",,,,,,,"Nice villas in a lush vegetation, spacious rooms and bathrooms. Hotel has come into his years. Dinner was nothing special. Staff was nice and friendly but you can see the lack of good organization and a good management. I want recommend my friends.","It could be better","2020-02","NONE","https://www.tripadvisor.com/ShowUserReviews-g1102395-d1052197-r748236047-Chaarya_Resort_Spa-Tissamaharama_Southern_Province.html",
"2","747522386","en","1052197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kataragama Road, Tissamaharama 82600 Sri Lanka","Tissamaharama","Sri Lanka","82600",,"Kataragama Road",,"1052197","6.297661","Tissamaharama, Southern Province","81.29946","Chaarya Resort & Spa","1165","4.2","41","30","163","381","550","https://www.tripadvisor.com/Hotel_Review-g1102395-d1052197-Reviews-Chaarya_Resort_Spa-Tissamaharama_Southern_Province.html","http://www.chandrikahotel.com","2020-02-25","MOBILE","3",,,,,,,,,,,,,,"This hotel looks beautiful but it has some major problems. I was travelling with my parents on a tour of Sri Lanka to go to Yala National Park which is only ~30 minutes away. 
We arrived at ~17:00 to find the room not ready which isn't unusual and we were offered a free drink in compensation. However when we were in the ar different people where told different things were available. A later event for the group was also badly handled with people being told different times. Multiple times during the stay too many problems were created by lousy commication. 
The local food was cooked well and often excellent (Live stations) but softened for Western tastes which isn't unusual. However the Western options had some major problems as they had a habit of undercooking pasta and using cheese slices for lasagne or moussaka. 
The rooms were good with air conditioning in the bedroom but not the bathroom. An interesting quirk was that there was a step in the bedroom and bathroom. So getting to the toilet in the middle of the night could be interesting.
I wouldn't stay here again","Communication!! ","2020-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g1102395-d1052197-r747522386-Chaarya_Resort_Spa-Tissamaharama_Southern_Province.html",
"0","356231391","en","2461848",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"355 Mahawella Road, Tangalle 82200 Sri Lanka","Tangalle","Sri Lanka","82200",,"355 Mahawella Road","","2461848","6.019159","Tangalle, Southern Province","80.79343","Coco Tangalla","288","4.8","1","3","8","33","243","https://www.tripadvisor.com/Hotel_Review-g304142-d2461848-Reviews-Coco_Tangalla-Tangalle_Southern_Province.html","http://www.cocotangalla.com","2016-03-16","OTHER","3","King Coco has a sea view","Location","4","Cleanliness","3","Service","4",,,,,,,"Coco Tangalla is a 5 minute walk from the fairly shabby centre of Tangalle.  It's located on a busy road, but once inside the grounds are nice and the sound of wind and waves masks much of the road noise.  Fairly often sounds of barking dogs from the neighbours and strays on the street.  There's a pool and pleasant sea view.

We stayed in King Coco which I understand to be their best room, with a sea view.  It's a big room, beach feel- bit shabby style.  There's Air Con, although it dripped onto the floor and wet our cases.  The bathroom has a palm tree growing through it and as part of the design, has an open roof above the shower.  This means that insects can get into the room and makes the bathroom fairly hot.  There's no tea or coffee in the room.  Free WiFi.

The breakfast was very good, and the staff friendly.","Beach feel - shabby style","2016-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g304142-d2461848-r356231391-Coco_Tangalla-Tangalle_Southern_Province.html",
"1","270194087","en","2461848",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"355 Mahawella Road, Tangalle 82200 Sri Lanka","Tangalle","Sri Lanka","82200",,"355 Mahawella Road","","2461848","6.019159","Tangalle, Southern Province","80.79343","Coco Tangalla","288","4.8","1","3","8","33","243","https://www.tripadvisor.com/Hotel_Review-g304142-d2461848-Reviews-Coco_Tangalla-Tangalle_Southern_Province.html","http://www.cocotangalla.com","2015-05-05","MOBILE","3",,,,,,,,,,,,,,"My fellow reviewers are very positive about cocotangalle. I can understand why. Staff is very nice. Food is fine. Views are nice and the hotel is clean. But then again. Most 4 or 5 star hotels have excellent staff and superb views. At cocotangalla the rooms (we had) where small and dark. The showerhead to low to stand beneath. The mirror at belly hight. The pool is tiny. Small inconvenciences i must admit, but Sri Lanka offers better places.","Nice but nothing special","2015-05","NONE","https://www.tripadvisor.com/ShowUserReviews-g304142-d2461848-r270194087-Coco_Tangalla-Tangalle_Southern_Province.html",
"1","247302724","en","2461848",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"355 Mahawella Road, Tangalle 82200 Sri Lanka","Tangalle","Sri Lanka","82200",,"355 Mahawella Road","","2461848","6.019159","Tangalle, Southern Province","80.79343","Coco Tangalla","288","4.8","1","3","8","33","243","https://www.tripadvisor.com/Hotel_Review-g304142-d2461848-Reviews-Coco_Tangalla-Tangalle_Southern_Province.html","http://www.cocotangalla.com","2015-01-03","OTHER","3","Avoid Palmyrah, trey to get King Coco.","Value","3","Location","4","Service","5",,,,,,,"First off, let me say that we enjoyed our stay. The staff was very friendly and forthcoming, the location including the pool and the terrace were amazing and the food was excellent. Although it is quite a walk until you reach a beach near which you can swim, the pool with the beautiful ocean view compensates for that.

However, in contrast to the high praises on tripadvisor which I have based my reservation upon, the room did not at all live up to my expectations. The ""Palmyrah Room"" we had booked was very small (almost completely taken up by the bed) and greatly overpriced over the Christmas break. There was one meager chair in the room, nothing to put your bags on, and truthfully, there would not have been enough space for it either...

In the end, we had a good time - however, travelers should not expect luxurious rooms, unless they book ""King Coco"".","Brilliant settings, tiny room...","2014-12","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g304142-d2461848-r247302724-Coco_Tangalla-Tangalle_Southern_Province.html",
"1","216986594","en","2461848",,"Owner","231327682","en","2014-09-28","ManorHouseConcepts","Thank you for your review,staying at Coco Tangalla and your positive comments.We are sorry you could not get totally comfortable.

It may be worth pointing out the showers are open to give a feeling of space,and with regard to your comment about one of the bathrooms being outdoors - yes,although partially covered,it's intentionally designed outside as is quite common in warm counties in Asia and elsewhere,and many people have enjoyed that experience.We are sorry one of your party tripped,and it should be explained that all but one of the rooms have no steps between the bathroom and bedroom,the house is built on the same level but there are steps to the verandah,and down to the pool area and garden but it's never been a complaint before...nor have mosquitoes to the degree you explain,as long as taken in the context that there will always be some in tropical countries - there are mosquito nets in all bedrooms,and as you say we do take as many further precautions as we can.For vegetarians,we are used to offering various options beyond sri lankan food,but most of our guests choose to have local dishes.

Again thank you for staying and hope you at least enjoyed the ambience of outdoor spaces,staff service and style of the property",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"355 Mahawella Road, Tangalle 82200 Sri Lanka","Tangalle","Sri Lanka","82200",,"355 Mahawella Road","","2461848","6.019159","Tangalle, Southern Province","80.79343","Coco Tangalla","288","4.8","1","3","8","33","243","https://www.tripadvisor.com/Hotel_Review-g304142-d2461848-Reviews-Coco_Tangalla-Tangalle_Southern_Province.html","http://www.cocotangalla.com","2014-07-23","OTHER","3","Ask for one of the bigger rooms facing the ocean. All of the other rooms are small and quite dark. 
I would not recommend this hotel for older people with vision/mobility limitations - lots of steps and uneven floors that can make it difficult to move around the hotel.","Rooms","2","Location","4","Service","5",,,,,,,"The house and the setting are just lovely. The rooms are beautifully appointed, and the breezy outdoor dining and lounging areas really quite inviting. It's the perfect place for a relaxing getaway from Colombo. The staff are wonderfully friendly and helpful. There is nothing they cannot do for you!

We did not find the rooms comfortable, however. Except for the two biggest rooms, all of the others are a bit dingy and dark. The beds are okay, but not terribly comfortable. One of the rooms has a bathroom that is completely outdoors. There are a lot of steps here and there, which make it a nightmare when it's dark and/or you cannot see very well. An older person in our party actually had a fall going to the bathroom in the night! Mosquitos are a major problem at this hotel. The staff light citronella lamps in the nights and put out mosquito nets. But, during the day, you're constantly swatting mosquitos all around you in the rooms. The bathrooms all have baths fitted with showers, but no shower curtains. So, when our showers were done, the bathroom floor was completely wet and slippery. 

The food options are a little limited - for instance, if you're vegetarian, you're pretty much stuck with curries with rice or string hoppers.","Has style, but could be improved","2014-07","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g304142-d2461848-r216986594-Coco_Tangalla-Tangalle_Southern_Province.html",
"0","958974752","en","9591209",,"Agency / Consultant","960123711","en","2024-07-18","Taru Villas Marketing","Dear Valued Guest,

Thank you for taking the time to share your feedback about your recent stay at Taru Villas Mawella. We deeply appreciate your loyalty to our brand and are grateful for your continued patronage over the years.

We're pleased to hear that you enjoyed the excellent service provided by Ruwan and that you found our cuisine well-presented and enjoyable. These aspects of our guest experience remain a top priority for us.

We sincerely apologize that certain aspects of your stay did not meet the high standards you've come to expect from Taru Villas. We take great pride in our properties and are committed to maintaining them to the highest degree. Please be assured that we take all guest feedback seriously and use it to continuously improve our services.

We're happy to report that our maintenance team promptly addresses any issues that arise to ensure all amenities are in perfect working order for our guests. We also continuously invest in our team's development to provide exceptional service across all areas of our operations.

We value your honest feedback as it helps us maintain the high standards that Taru Villas is known for. We would love the opportunity to welcome you back and demonstrate our commitment to excellence. Please feel free to contact us directly for your next booking, so we can ensure your stay exceeds expectations.

Thank you again for your valuable input and continued support of Taru Villas.

Warm regards,
The Taru Villas Team",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Katuwenewatta, Moraketiara, Nakulugamuwa,, Morakatiyara 82200 Sri Lanka","Morakatiyara","Sri Lanka","82200",,"Katuwenewatta, Moraketiara, Nakulugamuwa,",,"9591209","5.998572","Morakatiyara, Southern Province","80.74766","Taru Villas - Mawella Tangalle","171","4.9","2","2","1","9","157","https://www.tripadvisor.com/Hotel_Review-g26627414-d9591209-Reviews-Taru_Villas_Mawella_Tangalle-Morakatiyara_Southern_Province.html","https://www.facebook.com/mawella.taruvillas","2024-07-11","MOBILE","3",,,,,,,,,,,,,,"We always stay in villas in Sri Lanka as we like our privacy - mainly at Taru Villas when managed by herself as the standard were very high - the best. 

We have just left Taru Villas , Mawella (Karumba) , after a three night stay . We have  been there few times before . It is sad to see standards drop in so many areas but specifically maintenance of the place and it is less clean , eg furniture and walls marked . One side of the bed had no electrical power , one safe didn’t work , no fan in the gazebo so hot to use . Cockroaches in the bedroom .  Staff needs more training. 

The service from our butler (Ruwan) was excellent, and the cuisine was well presented and enjoyable . 

Cant see us returning unless standards  get back to where they used to be .","Standard dropped","2024-07","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g26627414-d9591209-r958974752-Taru_Villas_Mawella_Tangalle-Morakatiyara_Southern_Province.html",
